"Word","Word_Italian","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","N_perceptual","N_action","Max_strength.perceptual","Minkowski3.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Minkowski3.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor"
"mouth","bocca",2.95454545454545,4.45454545454545,4.5,4.13636363636364,2.04545454545455,4.86363636363636,0,1.40909090909091,2.5,5,0.863636363636364,0.375090176747726,0.509647191437626,0.511766315719159,0.467562529096076,0.375090176747726,0.351250086657104,0,1.09801079485937,0.912870929175277,0,0.639602149066831,22,22,4.86363636363636,7.3661336345232,0.122772277227723,"Visual",5,5.24229510365592,0.511627906976744,"Mouth",5,8.16207360230958,0.152777777777778,"Mouth"
NA,"bocciare",2.19047619047619,0.238095238095238,1.33333333333333,4.42857142857143,0,3.47619047619048,0.380952380952381,3.80952380952381,3.47619047619048,4.28571428571429,1.38095238095238,0.402373908081478,0.436435780471985,0.577350269189626,0.50709255283711,0,0.511766315719159,0.497613351528119,1.03048763306736,0.813575295780767,1.10194633003868,0.740012869900955,21,21,4.42857142857143,5.21409325584193,0.379591836734694,"Interoceptive",4.28571428571429,5.63256482217755,0.292857142857143,"Mouth",4.42857142857143,6.84312197919807,0.177142857142857,"Interoceptive"
"kettle","bollitore",4,0.0454545454545455,3.72727272727273,1.68181818181818,0.227272727272727,5,0,5,1.54545454545455,2.09090909090909,0.181818181818182,0,0.213200716355611,0.455842305838552,0.476731294622796,0.428932027228889,0,0,0,0.670981706320262,1.06498785636228,0.394771016975861,22,22,5,6.26200567375415,0.337461300309597,"Visual",5,5.16563217469904,0.56701030927835,"Hand_arm",5,7.26462343080541,0.212765957446809,"Hand_arm"
"bomb","bomba",5,0,2.31578947368421,4.10526315789474,2.57894736842105,5,1.05263157894737,4.1578947368421,3,0.31578947368421,2.89473684210526,0,0,1.00291971424256,0.315301767642306,0.507257273501788,0,1.02597835208515,1.34425352663091,1.45296631451356,0.477566932940919,1.28645666861885,19,19,5,7.03895670842923,0.263157894736842,"Auditory",4.1578947368421,4.99113557911153,0.336405529953917,"Hand_arm",5,7.79200864529978,0.164359861591695,"Auditory"
"edge","bordo",1.07692307692308,0,4,1.57692307692308,0,5,2.88461538461538,4.57692307692308,2.73076923076923,0.653846153846154,2.26923076923077,0.483576419861591,0,0,0.503831473655779,0,0,1.2434443478314,0.503831473655779,0.827414880586145,0.485164524037584,0.666794859469826,26,26,5,5.79065368503996,0.429042904290429,"Visual",4.57692307692308,5.3392559398196,0.299120234604106,"Hand_arm",5,7.02291774294574,0.201863354037267,"Visual"
"bottle","bottiglia",2.41666666666667,1.08333333333333,4.04166666666667,0.833333333333333,1.33333333333333,5,0,5,1.5,3.83333333333333,1.04166666666667,0.503610155185335,0.775531608229038,0.204124145231932,0.38069349381344,0.56465970257328,0,0,0,0.510753918455249,0.38069349381344,0.550032937090187,24,24,5,5.93783401561326,0.28328611898017,"Visual",5,5.70656864958644,0.43956043956044,"Hand_arm",5,7.33840633400724,0.191693290734824,"Visual"
"bouquet","bouquet",0.25,0,3,0.958333333333333,4.83333333333333,5,0,3.83333333333333,3.91666666666667,3.08333333333333,1.04166666666667,0.442325868464691,0,0.41702882811415,0.550032937090187,0.38069349381344,0,0,0.916831342257085,1.0179547554081,1.31601066028016,0.550032937090187,24,24,5,6.42967822742507,0.356083086053412,"Visual",3.91666666666667,5.27589405818153,0.329824561403509,"Head",5,7.44500583107541,0.192926045016077,"Visual"
"arm","braccio",1,0,4.65384615384615,3.69230769230769,0,5,0.153846153846154,5,0.346153846153846,0,1.34615384615385,0,0,0.485164524037584,0.470678724331642,0,0,0.36794648440312,0,0.485164524037584,0,0.977437780825263,26,26,5,6.51971964145002,0.348525469168901,"Visual",5,5.03290990375273,0.730337078651685,"Hand_arm",5,7.3963006797588,0.235934664246824,"Hand_arm"
"patent","brevetto",0.857142857142857,0,1.52380952380952,0.761904761904762,0,3.9047619047619,0.0476190476190476,3.23809523809524,4.28571428571429,0.857142857142857,0.333333333333333,0.478091443733757,0,0.601585207518238,0.700340053457026,0,0.300792603759119,0.218217890235992,1.22085060121056,0.643650304346789,0.72702917999997,0.483045891539648,21,21,3.9047619047619,4.00305708778647,0.554054054054054,"Visual",4.28571428571429,4.83938026757756,0.483695652173913,"Head",4.28571428571429,5.6197771085206,0.271084337349398,"Head"
"breeze","brezza",2.16666666666667,0,4.95833333333333,2.29166666666667,1.08333333333333,3.70833333333333,1.58333333333333,3.625,4.41666666666667,0.833333333333333,3.5,0.481543412343077,0,0.204124145231932,0.907896118682551,0.408248290463863,0.464305621487537,0.503610155185335,0.824225591744734,0.583592075121765,0.761386987626881,0.978019293843651,24,24,4.95833333333333,5.81248724248487,0.348973607038123,"Haptic",4.41666666666667,5.65887574935834,0.256716417910448,"Head",4.95833333333333,7.22780144306414,0.17603550295858,"Haptic"
NA,"brillare",0.590909090909091,0,2.09090909090909,0.909090909090909,0,5,0.136363636363636,3.77272727272727,4,0.909090909090909,1.36363636363636,0.503236279740196,0,0.426401432711221,0.526361355967815,0,0,0.351250086657104,0.528413454806725,0.925820099772551,0.867897893330058,0.657951694959769,22,22,5,5.13118014627705,0.582010582010582,"Visual",4,4.94593132248695,0.379464285714286,"Head",5,6.35032700702945,0.26634382566586,"Visual"
"burn","bruciatura",1.38095238095238,0,5,4.19047619047619,3.42857142857143,4.57142857142857,1.66666666666667,4.61904761904762,1.85714285714286,4.38095238095238,2.04761904761905,0.497613351528119,0,0,0.511766315719159,0.50709255283711,0.50709255283711,1.15470053837925,0.497613351528119,1.06234242529018,0.589592272353571,0.589592272353571,21,21,5,6.95932460296982,0.269230769230769,"Haptic",4.61904761904762,5.8699097360673,0.202614379084967,"Hand_arm",5,8.13977321941616,0.150862068965517,"Haptic"
"lie","bugia",3.35714285714286,0.0714285714285714,0.964285714285714,3.60714285714286,0,3.46428571428571,0.0714285714285714,1.39285714285714,4,5,1.42857142857143,0.78004205557496,0.262265264156481,0.188982236504614,0.566946709513841,0,0.692934867183583,0.262265264156481,0.685256681526506,0.272165526975909,0,0.634126487474228,28,28,3.60714285714286,5.02973594793153,0.314641744548287,"Interoceptive",5,5.79510119694267,0.414414414414414,"Mouth",5,6.85314126645522,0.214067278287462,"Mouth"
"butter","burro",1.04166666666667,4.95833333333333,3.95833333333333,1.91666666666667,3.20833333333333,4.875,0,4.79166666666667,1.08333333333333,4.20833333333333,0.125,0.358640751178386,0.204124145231932,0.204124145231931,0.653862548158295,0.508977377704051,0.337831962346088,0,0.414851116999053,0.408248290463863,0.414851116999053,0.337831962346088,24,24,4.95833333333333,6.98619857579645,0.196242171189979,"Gustatory",4.79166666666667,5.70642796088023,0.469387755102041,"Hand_arm",4.95833333333333,8.07632894250512,0.164364640883978,"Gustatory"
"cactus","cactus",0.714285714285714,0,4,1.38095238095238,0.523809523809524,5,1.57142857142857,4.47619047619048,1.76190476190476,0.0476190476190476,0.666666666666667,0.462910049886276,0,0,0.497613351528119,0.511766315719159,0,0.870139561876632,0.511766315719159,0.830948969838816,0.218217890235992,0.658280588604383,21,21,5,5.77041683920985,0.430327868852459,"Visual",4.47619047619048,4.63123943815906,0.519553072625698,"Hand_arm",5,6.63030331234852,0.24822695035461,"Visual"
"corpse","cadavere",1,0,2.52,2.88,4.32,5,0.64,2.76,2.92,0.12,1.88,0,0,0.585946527708232,0.881286937760152,0.476095228569523,0,0.7,1.39283882771841,1.15181016954473,0.33166247903554,1.42361043360417,25,25,5,6.27017436539583,0.318066157760814,"Visual",2.92,3.75227022238378,0.336538461538462,"Head",5,6.68943650606617,0.207986688851913,"Visual"
"fall","caduta",2.85714285714286,0,3.80952380952381,3.9047619047619,0,4.76190476190476,5,2.61904761904762,1.9047619047619,0.333333333333333,3.85714285714286,0.358568582800318,0,0.511766315719159,0.300792603759119,0,0.436435780471985,0,0.740012869900955,0.700340053457026,0.483045891539648,0.358568582800318,21,21,4.76190476190476,6.26689167088034,0.31055900621118,"Visual",5,5.91831615307632,0.340277777777778,"Foot_leg",5,7.68247644003246,0.172131147540984,"Foot_leg"
"kick","calciare",2.94239631336406,0,4.50460829493088,3.73271889400922,0.00460829493087558,4.98387096774194,5,0.264976958525346,0.0576036866359447,0,1.6036866359447,0.302262094465732,0,0.500555772895098,0.443051020957021,0.0678059895393417,0.126117149013422,0,0.452163518036253,0.242960511689489,0,0.706018503938907,434,434,4.98387096774194,6.63945238201452,0.308251389482685,"Visual",5,5.05464298101999,0.721889554224884,"Foot_leg",5,7.49970779165489,0.21650204529582,"Foot_leg"
"heat","calore",0.666666666666667,0,5,4.38095238095238,0.428571428571429,3,1.0952380952381,4.66666666666667,2.04761904761905,3.04761904761905,3.85714285714286,0.483045891539648,0,0,0.497613351528119,0.50709255283711,0,0.624880941040924,0.483045891539648,0.497613351528119,1.20317041503648,0.792824967172092,21,21,5,6.18373738377708,0.371024734982332,"Haptic",4.66666666666667,5.82080942271302,0.242718446601942,"Hand_arm",5,7.56929637462319,0.177364864864865,"Haptic"
NA,"calpestare",3.71428571428571,0,4.39285714285714,3.10714285714286,0.75,4.71428571428571,5,0.107142857142857,0,0,0.785714285714286,0.534522483824849,0,0.497347461393438,0.416269652125186,0.440958551844098,0.460043706228236,0,0.314970394174356,0,0,0.417855447018673,28,28,4.71428571428571,6.47289439560707,0.282655246252677,"Visual",5,5.00647545361717,0.848484848484849,"Foot_leg",5,7.34768285766888,0.221518987341772,"Foot_leg"
"sock","calza",1.125,0,4.20833333333333,2.08333333333333,1,4.95833333333333,4.70833333333333,4.54166666666667,0.666666666666667,0,1.20833333333333,0.448427203146441,0,0.414851116999053,0.717281502356772,0.510753918455249,0.204124145231932,0.464305621487537,0.508977377704051,0.56465970257328,0,0.779027636204913,24,24,4.95833333333333,5.92401319679101,0.370716510903427,"Visual",4.70833333333333,5.84917110478849,0.423220973782772,"Foot_leg",4.95833333333333,7.41694106771376,0.202380952380952,"Visual"
"room","camera",1.875,0,3.125,1.66666666666667,1.08333333333333,5,2.125,4.20833333333333,3.45833333333333,0.5,2.16666666666667,0.448427203146441,0,0.337831962346088,0.701964118163034,0.583592075121765,0,0.991814323436556,0.931532942621143,0.779027636204913,0.510753918455249,1.16718415024353,24,24,5,5.51796239323665,0.392156862745098,"Visual",4.20833333333333,5.13983645243502,0.297658862876254,"Hand_arm",5,6.72243314739235,0.198347107438017,"Visual"
"shirt","camicia",1.70833333333333,0,4,1,1.75,5,0.0416666666666667,5,1.29166666666667,0.166666666666667,3.625,0.464305621487537,0,0,0.41702882811415,0.607918758874329,0,0.204124145231932,0,0.464305621487537,0.38069349381344,0.575779245136914,24,24,5,5.85139596797914,0.371517027863777,"Visual",5,5.59125428918869,0.489711934156379,"Hand_arm",5,7.21214172773347,0.212014134275618,"Hand_arm"
"truck","camion",4,0,1.82608695652174,1,2.52173913043478,5,3.17391304347826,3.43478260869565,2.17391304347826,0.217391304347826,1.30434782608696,0,0,0.716822148161496,0.426401432711221,0.510753918455249,0,1.15412989315617,0.66237087637185,0.936733876686023,0.42174116783665,0.558795995356872,23,23,5,5.96390759562747,0.348484848484849,"Visual",3.43478260869565,4.39680983196261,0.312236286919831,"Hand_arm",5,6.67287069841148,0.202821869488536,"Visual"
NA,"camminare",2.96296296296296,0,3.92592592592593,4.14814814814815,0.814814814814815,4.92592592592593,5,0.888888888888889,1.48148148148148,0,3,0.337579789027889,0,0.266880256341812,0.362013992898246,0.39584739066357,0.266880256341812,0,0.640512615220348,0.579812328415269,0,0.679366220486757,27,27,4.92592592592593,6.52626243032883,0.293598233995585,"Visual",5,5.38268193168526,0.482142857142857,"Foot_leg",5,7.57071544086278,0.184174624829468,"Foot_leg"
"champion","campione",1.38888888888889,0,1.83333333333333,1.05555555555556,0.888888888888889,4.5,1.05555555555556,4.38888888888889,3.33333333333333,1.38888888888889,2.83333333333333,1.64991582276861,0,1.61791441640883,1.05564155136453,1.60473156593021,1.46528455377425,0.872604096080652,1.33455826086162,1.13759291798904,1.91400070345088,1.04318516770401,18,18,4.5,4.66995547961295,0.46551724137931,"Visual",4.38888888888889,5.29169202153416,0.256410256410256,"Hand_arm",4.5,6.29979535528129,0.198529411764706,"Visual"
"field","campo",1.76923076923077,0.0384615384615385,3.42307692307692,1.73076923076923,3,5,4.23076923076923,3.11538461538462,2.42307692307692,0.115384615384615,2.61538461538462,0.42966892442366,0.196116135138184,0.57779421409889,0.724303378851282,0.8,0,1.42288980058731,1.53171598090307,1.20575542870275,0.325812593608421,1.09825035677383,26,26,5,5.87551320186319,0.331619537275064,"Visual",4.23076923076923,5.16868520732786,0.329230769230769,"Foot_leg",5,6.9857905830009,0.180672268907563,"Visual"
NA,"cancellare",1.63594470046083,0,3.4331797235023,1.39400921658986,0.0115207373271889,4.6405529953917,0.0483870967741935,5,1.48387096774194,0.292626728110599,0.168202764976959,0.523090970306938,0,0.496086793004002,0.567854078048601,0.106837775119696,0.480392130245314,0.214830460936725,0,0.683671478130899,0.62628418744289,0.392543662438643,434,434,4.6405529953917,5.28344464674142,0.417495854063018,"Visual",5,5.04358202236417,0.708072487644152,"Hand_arm",5,6.50912689501659,0.276116554268991,"Hand_arm"
"gangrene","cancrena",0.304347826086957,0,2.60869565217391,3.47826086956522,4.26086956521739,4.78260869565217,3.1304347826087,0.956521739130435,0.478260869565217,0,0.652173913043478,0.470471968896965,0,1.26990087067608,0.790256875233462,0.688700443150182,0.42174116783665,1.81669900008697,1.1862186242451,0.66534783913046,0,1.02729546303848,23,23,4.78260869565217,6.27102303885207,0.309859154929577,"Visual",3.1304347826087,3.1727840074943,0.6,"Foot_leg",4.78260869565217,6.53083240390538,0.231578947368421,"Visual"
"cancer","cancro",0.958333333333333,0.0416666666666667,1.75,4.5,0.291666666666667,3.75,0.0416666666666667,1.04166666666667,3.66666666666667,1.29166666666667,4.83333333333333,0.358640751178386,0.204124145231932,0.531609533071195,0.589767824619589,0.464305621487537,0.607918758874329,0.204124145231932,0.624093545570845,0.816496580927726,0.69025305168635,0.38069349381344,24,24,4.5,5.31475383883336,0.394833948339483,"Interoceptive",4.83333333333333,5.49027158041327,0.440613026819923,"Torso",4.83333333333333,6.80853510762412,0.216165413533835,"Torso"
"candelabra","candelabro",1,0,3.38888888888889,0.388888888888889,1.77777777777778,5,0,4.83333333333333,1.44444444444444,0,0.555555555555556,0.485071250072666,0,0.50163132570455,0.50163132570455,0.548318880553316,0,0,0.383482494423685,0.511309992564914,0,0.615698763455199,18,18,5,5.54613960575167,0.432692307692308,"Visual",4.83333333333333,4.87836108829282,0.707317073170732,"Hand_arm",5,6.59386187747029,0.27190332326284,"Visual"
"dog","cane",4,0,3.95238095238095,1.80952380952381,3.14285714285714,5,2.42857142857143,4.52380952380952,3.47619047619048,2.52380952380952,1.38095238095238,0,0,0.218217890235992,0.511766315719159,0.358568582800318,0,0.597614304667197,0.511766315719159,0.601585207518238,1.20909253653505,0.497613351528119,21,21,5,6.60163857759068,0.279255319148936,"Visual",4.52380952380952,5.51366146342168,0.219269102990033,"Hand_arm",5,7.69321965853012,0.155096011816839,"Visual"
"cannon","cannone",4.35714285714286,0,2.21428571428571,1.64285714285714,2.03571428571429,5,0.785714285714286,3.78571428571429,2.64285714285714,0.142857142857143,1.5,0.487950036474267,0,0.568112068830898,0.67846699279881,0.792658109342785,0,0.917207632583725,0.875897121353739,0.911420775870196,0.356348322549899,0.793492047615872,28,28,5,6.13973973593153,0.327868852459016,"Visual",3.78571428571429,4.24653444523966,0.411290322580645,"Hand_arm",5,6.7534895393336,0.207407407407407,"Visual"
"tank top","canottiera",0.736842105263158,0,4,1.57894736842105,0.947368421052632,5,0.0526315789473684,4.31578947368421,1.05263157894737,0,4.78947368421053,0.452413928358864,0,0,0.507257273501788,0.524265010438033,0,0.229415733870562,0.477566932940919,0.229415733870562,0,0.418853908291696,19,19,5,5.79081743493456,0.407725321888412,"Visual",4.78947368421053,5.7631690514409,0.469072164948454,"Torso",5,7.27859707130716,0.22248243559719,"Visual"
"cellar","cantina",1.78571428571429,1,3.14285714285714,2.21428571428571,3.96428571428571,4.85714285714286,3.82142857142857,3.96428571428571,2.03571428571429,0.785714285714286,1.89285714285714,0.498675494362064,0.544331053951817,0.356348322549899,0.629940788348712,0.188982236504614,0.356348322549899,0.862965233777697,0.50787450018337,0.637247719560185,0.417855447018673,0.628890010655795,28,28,4.85714285714286,6.08656586974822,0.227368421052632,"Visual",3.96428571428571,5.11480723985275,0.254285714285714,"Hand_arm",4.85714285714286,7.10913599478002,0.138181818181818,"Visual"
"song","canzone",5,0,0.95,2.2,0,3.05,1.05,1.95,3.95,5,2.45,0,0,0.223606797749979,0.695852373938459,0,0.51041778553404,0.51041778553404,0.51041778553404,0.223606797749979,0,0.759154654516248,20,20,5,5.48345440821422,0.446428571428571,"Auditory",5,5.9430585434484,0.274305555555556,"Mouth",5,7.20987905714514,0.1953125,"Mouth"
"chaos","caos",4.04761904761905,0.0952380952380952,2.85714285714286,3.85714285714286,0.952380952380952,4.95238095238095,2.52380952380952,3.9047619047619,3.85714285714286,1.42857142857143,3,0.218217890235992,0.300792603759119,0.358568582800318,0.358568582800318,0.218217890235992,0.218217890235992,1.40068010691405,1.22085060121056,0.9102589898328,0.676123403782813,1.30384048104053,21,21,4.95238095238095,6.45810264236371,0.289772727272727,"Visual",3.9047619047619,5.46157835242456,0.168284789644013,"Hand_arm",4.95238095238095,7.5610495804754,0.154311649016641,"Visual"
"nipple","capezzolo",0,0.652173913043478,4.60869565217391,3.26086956521739,0,4.1304347826087,0,3.60869565217391,0.304347826086957,1.1304347826087,5,0,0.486984753557674,0.499010879347845,0.540823555863717,0,0.344350221575091,0,0.722315118514615,0.470471968896965,1.25424181466106,0,23,23,4.60869565217391,5.88009560712954,0.36426116838488,"Haptic",5,5.57707098262908,0.497835497835498,"Torso",5,7.22260799562677,0.220306513409962,"Torso"
"hat","cappello",1.31818181818182,0,4,1.40909090909091,1.31818181818182,5,0,4.27272727272727,4.90909090909091,0,0.227272727272727,0.476731294622796,0,0,0.796366206088088,0.476731294622796,0,0,0.455842305838552,0.29424494316825,0,0.428932027228888,22,22,5,5.81252501946856,0.383275261324042,"Visual",4.90909090909091,5.81195048558065,0.521739130434783,"Head",5,7.32296070928781,0.222672064777328,"Visual"
"noose","cappio",1.14285714285714,0,3.33333333333333,3.0952380952381,0,5,0.333333333333333,4.85714285714286,1.52380952380952,0,1.33333333333333,0.358568582800318,0,0.730296743340222,0.624880941040924,0,0,0.856348838577675,0.358568582800318,0.679635756787974,0,0.912870929175277,21,21,5,5.78082922803349,0.397727272727273,"Visual",4.85714285714286,4.93973805062775,0.603550295857988,"Hand_arm",5,6.7948510688094,0.242494226327945,"Visual"
"coat","cappotto",1.33333333333333,0,4,2.625,1.83333333333333,5,0.791666666666667,4.08333333333333,1.70833333333333,0,4.75,0.481543412343077,0,0,0.646898957233327,0.38069349381344,0,0.588229965875272,0.503610155185335,0.550032937090187,0,0.442325868464691,24,24,5,5.99648217893305,0.338028169014085,"Visual",4.75,5.65391753650282,0.419117647058824,"Torso",5,7.34563182162041,0.191387559808612,"Visual"
"carbine","carabina",3.5,0,4,1.5,1.3,5,1.4,5,2.9,0.05,2.6,0.512989176042577,0,0,0.512989176042577,0.656946685331786,0,1.14248114115496,0,0.967906041546987,0.223606797749979,0.882579950158088,20,20,5,6.19235095561013,0.326797385620915,"Visual",5,5.53649694696749,0.414225941422594,"Hand_arm",5,7.4117425267283,0.18348623853211,"Visual"
"jug","caraffa",2,0.5,4,0.916666666666667,0.166666666666667,5,0,5,1.66666666666667,2.625,0.958333333333333,0,0.659380473395787,0,0.28232985128664,0.38069349381344,0,0,0,0.701964118163034,0.49453535504684,0.550032937090187,24,24,5,5.82749415692496,0.384105960264901,"Visual",5,5.29668305865795,0.48780487804878,"Hand_arm",5,7.023712376622,0.218978102189781,"Visual"
"candy","caramella",1.9047619047619,5,3.9047619047619,2.33333333333333,1.85714285714286,4.85714285714286,0,3.80952380952381,0.952380952380952,5,0,0.768424485864545,0,0.300792603759119,0.658280588604383,0.853563956930838,0.358568582800318,0,0.402373908081478,0.384212242932272,0,0,21,21,5,6.87636754964653,0.158273381294964,"Gustatory",5,5.65820921575776,0.51219512195122,"Mouth",5,7.97017314460959,0.168810289389068,"Gustatory"
"carcass","carcassa",0.833333333333333,0.0416666666666667,2.625,2,4.375,5,0.833333333333333,3.41666666666667,2.04166666666667,0.0416666666666667,2.83333333333333,0.38069349381344,0.204124145231932,0.646898957233327,0.834057656228299,0.49453535504684,0,0.56465970257328,1.10006587418037,0.954584665735822,0.204124145231932,1.09014026487487,24,24,5,6.17456542515108,0.333333333333333,"Visual",3.41666666666667,4.15475766123675,0.368181818181818,"Hand_arm",5,6.74692223231245,0.206239168110919,"Visual"
"jail","carcere",3.66666666666667,0.666666666666667,2.79166666666667,4.08333333333333,2.45833333333333,5,3.20833333333333,2.91666666666667,4.41666666666667,1.29166666666667,3,0.481543412343077,0.481543412343077,0.508977377704051,0.408248290463863,0.658005330140078,0,1.35065738154383,0.974307632279887,0.653862548158295,0.624093545570845,0.884651736929383,24,24,5,6.53659660973879,0.232142857142857,"Visual",4.41666666666667,5.5736354261661,0.210674157303371,"Head",5,7.67690310460289,0.129353233830846,"Visual"
"caress","carezza",1.04545454545455,0,5,3.63636363636364,0.136363636363636,3.36363636363636,0.0454545454545455,5,2.68181818181818,1.31818181818182,2.13636363636364,0.21320071635561,0,0,0.492365963917331,0.351250086657105,0.492365963917331,0.213200716355611,0,0.779887881829887,0.945483682534709,0.774317182792103,22,22,5,5.96540917957763,0.379310344827586,"Haptic",5,5.38699517891199,0.443089430894309,"Hand_arm",5,7.17008396849687,0.205223880597015,"Haptic"
"cart","carro",3.25,0,2.79166666666667,1.04166666666667,1.91666666666667,5,4.08333333333333,3.58333333333333,1.625,0.166666666666667,1.70833333333333,0.675663924692176,0,0.588229965875272,0.204124145231932,0.28232985128664,0,0.653862548158295,0.653862548158294,0.49453535504684,0.38069349381344,0.750603621828092,24,24,5,5.74138421202129,0.357142857142857,"Visual",4.08333333333333,4.97825432768547,0.350746268656716,"Foot_leg",5,6.78700107383427,0.198675496688742,"Visual"
"carriage","carrozza",2.66666666666667,0,2.85714285714286,1.14285714285714,1.66666666666667,5,3.0952380952381,3.57142857142857,1.61904761904762,0.238095238095238,2.52380952380952,0.577350269189626,0,0.358568582800318,0.358568582800318,0.577350269189626,0,1.78619041271534,1.16496474502144,0.669043382464133,0.436435780471985,1.03048763306736,21,21,5,5.57644141241458,0.375,"Visual",3.57142857142857,4.57154913152067,0.301724137931034,"Hand_arm",5,6.45491487180131,0.205078125,"Visual"
"paper","carta",2.73684210526316,0,4.63157894736842,0.631578947368421,1.73684210526316,5,0,5,1.78947368421053,0.842105263157895,0.105263157894737,0.65337629647495,0,0.495594627783352,0.495594627783352,0.561951486949016,0,0,0,0.713282503517759,0.688247201611686,0.315301767642306,19,19,5,6.30250619544501,0.339285714285714,"Visual",5,5.08299629141437,0.64625850340136,"Hand_arm",5,7.25377782184556,0.22248243559719,"Visual"
"house","casa",2.80952380952381,0.80952380952381,3.85714285714286,3.80952380952381,2.76190476190476,5,4.19047619047619,4.42857142857143,3.61904761904762,1.47619047619048,3.61904761904762,0.679635756787974,0.679635756787974,0.358568582800318,0.749603069567329,0.624880941040924,0,0.601585207518238,0.50709255283711,0.669043382464133,0.511766315719159,1.07126982951031,21,21,5,6.55337392505417,0.22,"Visual",4.42857142857143,6.36985486525988,0.17032967032967,"Hand_arm",5,8.14276540283782,0.115183246073298,"Visual"
"waterfall","cascata",4.57142857142857,0.0714285714285715,3.14285714285714,2.32142857142857,1.35714285714286,5,1.75,2.57142857142857,3.28571428571429,1.89285714285714,2.67857142857143,0.503952630678969,0.262265264156481,0.356348322549899,0.547964004533647,0.487950036474267,0,1.53055303488399,1.19964721445658,1.08379111207058,1.54774114292495,1.41561585678045,28,28,5,6.43595895284372,0.299349240780911,"Visual",3.28571428571429,4.37664264689057,0.126099706744868,"Head",5,7.05013062662031,0.172069825436409,"Visual"
"casino","casinò",4.03846153846154,0.846153846153846,2.65384615384615,2.88461538461538,2.03846153846154,5,2.38461538461538,4.15384615384615,3.53846153846154,1.53846153846154,1.26923076923077,0.196116135138184,0.36794648440312,0.485164524037584,0.515901004218683,0.598716576070463,0,0.752431954500768,0.612686392361227,0.706018086497463,0.58177447388274,0.452344320861205,26,26,5,6.237116351929,0.237885462555066,"Visual",4.15384615384615,5.13274051229695,0.223880597014925,"Hand_arm",5,7.22950923187974,0.136882129277567,"Visual"
"chest of drawers","cassettiera",2,0,4,1,1.10714285714286,5,0.571428571428571,5,2.07142857142857,0,1.75,0.544331053951817,0,0,0.608580619450185,0.314970394174356,0,0.572749795322816,0,0.766356044734813,0,0.645497224367903,28,28,5,5.84176255385399,0.381471389645777,"Visual",5,5.18548818123655,0.532319391634981,"Hand_arm",5,6.97125066332312,0.222222222222222,"Hand_arm"
"shack","catapecchia",0.210526315789474,0,0,0,0,0.789473684210526,0,0,0.263157894736842,0,0,0.418853908291696,0,0,0,0,0.535303379031311,0,0,1.14707866935281,0,0,19,19,0.789473684210526,0.7944327224565,0.789473684210526,"Visual",0.263157894736842,0.263157894736842,1,"Head",0.789473684210526,0.803943689946235,0.625,"Visual"
"cause","causa",1.0952380952381,0,1.14285714285714,3.33333333333333,0,2.61904761904762,1.14285714285714,4.85714285714286,3.76190476190476,1.9047619047619,2.28571428571429,0.300792603759119,0,0.358568582800318,0.856348838577675,0,0.589592272353571,0.654653670707977,0.358568582800318,0.538958431120797,1.22085060121056,0.717137165600636,21,21,3.33333333333333,3.86661532105981,0.406976744186047,"Interoceptive",4.85714285714286,5.73040313047302,0.266211604095563,"Hand_arm",4.85714285714286,6.26566428217209,0.219354838709677,"Hand_arm"
"horse","cavallo",3.81818181818182,0,3.72727272727273,1.86363636363636,2.86363636363636,5,4.54545454545455,2.59090909090909,2.77272727272727,0.954545454545455,2.31818181818182,0.394771016975861,0,0.455842305838552,0.351250086657104,0.351250086657104,0,0.509647191437626,0.908116360757433,0.869143978527871,0.485727017913083,0.716231117019509,22,22,5,6.4020863216734,0.289473684210526,"Visual",4.54545454545455,5.26504800403368,0.272413793103448,"Foot_leg",5,7.41898841140021,0.164179104477612,"Visual"
"ankle","caviglia",1,0,4.1,3.25,0,4.55,5,0.45,0,0,0,0,0,0.307793505625546,0.444261658319319,0,0.51041778553404,0,0.51041778553404,0,0,0,20,20,4.55,5.83284476633777,0.352713178294574,"Visual",5,5.00121470487452,0.91743119266055,"Foot_leg",5,6.86500962178605,0.272479564032698,"Foot_leg"
"cell","cellula",0,0,0.473684210526316,1.42105263157895,0,4.8421052631579,0,1.52631578947368,4.10526315789474,0.0526315789473684,0.31578947368421,0,0,0.512989176042577,0.606976978666884,0,0.374634324632678,0,0.696692268479466,0.315301767642306,0.229415733870562,0.477566932940919,19,19,4.8421052631579,4.88405008912472,0.71875,"Visual",4.10526315789474,4.17502497419362,0.68421052631579,"Head",4.8421052631579,5.74160619122502,0.380165289256198,"Visual"
