"Word","Word_Chinese","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","N_perceptual","N_action","Max_strength.perceptual","Minkowski3.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Minkowski3.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor"
"flavor","口味",0.714285714285714,5,1.57142857142857,3.14285714285714,3.64285714285714,2.85714285714286,0,1.57142857142857,2.57142857142857,5,0.5,0.468807230938495,0,0.513552591013095,0.363136519601282,0.744946343668492,0.662993544131796,0,0.755928946018455,0.513552591013095,0,0.518874521662771,14,14,5,6.14423145227717,0.253164556962025,"Gustatory",5,5.26573819376317,0.518518518518519,"Mouth",5,7.2301897746071,0.188172043010753,"Mouth"
"tone","口气",0.529411764705882,2.11764705882353,0.470588235294118,2.94117647058824,4,1.11764705882353,0,0.588235294117647,1.94117647058824,4.94117647058824,0.352941176470588,0.514495755427526,0.485071250072666,0.624264272846798,0.242535625036333,0,0.485071250072666,0,0.507299656195892,0.555718930226211,0.242535625036333,0.492592183071889,17,17,4,4.65066592707169,0.31578947368421,"Olfactory",4.94117647058824,5.04233542182021,0.631578947368421,"Mouth",4.94117647058824,6.11616196983324,0.260061919504644,"Mouth"
"accent","口音",5,0,0.523809523809524,2.0952380952381,0,2,0,0.428571428571429,2.14285714285714,5,0.380952380952381,0,0,0.511766315719159,0.768424485864545,0,0.707106781186548,0,0.597614304667197,0.654653670707977,0,0.497613351528119,21,21,5,5.22128680089809,0.51980198019802,"Auditory",5,5.1295940937529,0.62874251497006,"Mouth",5,6.52115801036598,0.284552845528455,"Mouth"
"sentence","句子",3.3125,0,1.25,1.9375,0,4.4375,0,3.3125,4.25,4.625,0.875,0.478713553878169,0,0.447213595499958,0.57373048260195,0,0.51234753829798,0,0.602079728939615,0.774596669241483,0.61913918736689,0.341565025531987,16,16,4.4375,5.10387834458184,0.405714285714286,"Visual",4.625,5.96941950860933,0.354066985645933,"Mouth",4.625,7.01810259208887,0.192708333333333,"Mouth"
"call","叫声",5,0,0.814814814814815,2,0,2.74074074074074,0,0.814814814814815,2.51851851851852,5,2.14814814814815,0,0,0.39584739066357,0.554700196225229,0,0.446576084704723,0,0.39584739066357,0.579812328415269,0,0.662379376752053,27,27,5,5.36159869274842,0.473684210526316,"Auditory",5,5.33010623913929,0.477031802120141,"Mouth",5,6.73541048681844,0.237676056338028,"Mouth"
"actor's lines","台词",4.375,0,1.04166666666667,1.91666666666667,0,4.33333333333333,0,2.04166666666667,3.79166666666667,5,0.958333333333333,0.575779245136914,0,0.358640751178386,0.503610155185335,0,0.56465970257328,0,0.358640751178386,0.414851116999053,0,0.204124145231932,24,24,4.375,5.57508031688272,0.375,"Auditory",5,5.73780569940351,0.424028268551237,"Mouth",5,7.12814582803789,0.213143872113677,"Mouth"
"sigh","叹息",4.4375,0,1.6875,3.9375,0.125,3.125,0,0.375,2.625,5,3.75,0.51234753829798,0,0.602079728939615,0.442530601578392,0.341565025531987,0.5,0,0.5,0.61913918736689,0,0.447213595499958,16,16,4.4375,5.68517948647372,0.333333333333333,"Auditory",5,5.80755061004496,0.425531914893617,"Mouth",5,7.24078701181816,0.199501246882793,"Mouth"
"contract","合同",1.52173913043478,0,2.21739130434783,2.34782608695652,0.130434782608696,4,0.347826086956522,4.56521739130435,3.78260869565217,3.17391304347826,1.21739130434783,0.510753918455249,0,0.59973643750101,0.831684798913076,0.344350221575091,0,0.486984753557674,0.506869801869702,0.671262158456362,0.576208131040061,0.42174116783665,23,23,4,4.50403769943084,0.391489361702128,"Visual",4.56521739130435,5.67830198105175,0.322259136212625,"Hand_arm",4.56521739130435,6.4986714840959,0.19589552238806,"Hand_arm"
"chorus","合唱",5,0,1,2.71428571428571,0,4,0.761904761904762,1.66666666666667,3.28571428571429,5,2.66666666666667,0,0,0,0.462910049886276,0,0,0.436435780471985,0.577350269189626,0.643650304346789,0,0.730296743340221,21,21,5,5.94389444593977,0.393258426966292,"Auditory",5,5.69295508682646,0.316725978647687,"Mouth",5,7.33416316604517,0.191605839416058,"Auditory"
"name","名义",0.730769230769231,0,0.0384615384615385,1.5,0,1.96153846153846,0,0.846153846153846,2.96153846153846,2.5,0.346153846153846,0.666794859469826,0,0.196116135138184,0.761577310586391,0,0.598716576070463,0,0.36794648440312,0.999230473144979,0.989949493661167,0.485164524037584,26,26,1.96153846153846,2.24484980674538,0.463636363636364,"Visual",2.96153846153846,3.48283014795981,0.445086705202312,"Head",2.96153846153846,3.7694616951823,0.27208480565371,"Head"
"name list","名单",1.33333333333333,0,1.61904761904762,1.38095238095238,0,4.23809523809524,0,3.85714285714286,3,2.04761904761905,0.761904761904762,0.483045891539648,0,0.497613351528119,0.804747816162957,0,0.436435780471985,0,0.478091443733757,0.547722557505166,0.589592272353571,0.436435780471985,21,21,4.23809523809524,4.40320466245846,0.494444444444444,"Visual",3.85714285714286,4.53733978483737,0.399014778325123,"Hand_arm",4.23809523809524,5.63345754033037,0.232375979112272,"Visual"
"consequence","后果",1.66666666666667,0.166666666666667,1.33333333333333,3.77777777777778,0.111111111111111,3.22222222222222,1.66666666666667,2.44444444444444,4.11111111111111,1.88888888888889,2.66666666666667,0.594088525786004,0.383482494423685,0.594088525786005,0.548318880553316,0.323380833381777,0.73208449814096,0.840168050416806,0.615698763455199,0.323380833381777,0.900254139862666,0.685994340570035,18,18,3.77777777777778,4.55289630421005,0.356756756756757,"Interoceptive",4.11111111111111,4.85477087248561,0.191304347826087,"Head",4.11111111111111,5.93255485283887,0.173493975903614,"Head"
"behind","后面",1.10526315789474,0,2.21052631578947,2.52631578947368,0,4,2.15789473684211,2.21052631578947,3.78947368421053,0.157894736842105,2.57894736842105,0.315301767642306,0,0.713282503517759,0.512989176042577,0,0,1.06787212586198,0.787326514818136,0.630603535284612,0.374634324632678,0.901590537370498,19,19,4,4.51885756652711,0.406417112299465,"Visual",3.78947368421053,4.52127426297608,0.333333333333333,"Head",4,5.69492659989694,0.192893401015228,"Visual"
"meaning","含义",1.88888888888889,0.0555555555555555,1.05555555555556,3.61111111111111,0.0555555555555555,3.44444444444444,0.777777777777778,2.94444444444444,4.55555555555556,3.66666666666667,1.66666666666667,0.582983088130138,0.235702260395516,0.416176181897865,0.607684988914186,0.235702260395516,0.615698763455199,0.427792631946499,0.937595311059234,0.511309992564913,0.76696498884737,0.485071250072666,18,18,3.61111111111111,4.57680054233546,0.351648351648352,"Interoceptive",4.55555555555556,5.58774827800991,0.277551020408163,"Head",4.55555555555556,6.46598874666268,0.189695550351288,"Head"
"meaning","含意",1.3125,0,0.6875,3.625,0,2.5,0,1.4375,4.4375,3.375,1.0625,0.602079728939615,0,0.478713553878169,0.5,0,0.730296743340221,0,0.51234753829798,0.51234753829798,0.61913918736689,0.57373048260195,16,16,3.625,4.03808831730292,0.446153846153846,"Interoceptive",4.4375,5.06571773793381,0.43030303030303,"Head",4.4375,5.80720072372838,0.240677966101695,"Head"
"enlighten","启发",2.04761904761905,0,1.0952380952381,3.9047619047619,0.0952380952380952,3.66666666666667,0.904761904761905,2.71428571428571,4.52380952380952,2.80952380952381,1.85714285714286,0.384212242932272,0,0.300792603759119,0.700340053457026,0.300792603759119,0.483045891539648,0.300792603759119,0.560611910581388,0.511766315719159,0.749603069567329,0.478091443733757,21,21,3.9047619047619,4.91499836333595,0.361233480176211,"Interoceptive",4.52380952380952,5.21586406556945,0.282527881040892,"Head",4.52380952380952,6.38766721097625,0.191532258064516,"Head"
"enlightenment","启蒙",2.04347826086957,0.260869565217391,1.30434782608696,4.56521739130435,0.391304347826087,3.56521739130435,0.826086956521739,1.8695652173913,4.91304347826087,2.73913043478261,2.56521739130435,0.474654024198412,0.44897775854488,0.558795995356872,0.506869801869702,0.499010879347845,0.506869801869702,0.38755338788159,0.86887324245971,0.28810406552003,0.864312196560091,0.787752092782872,23,23,4.56521739130435,5.32849585303274,0.354838709677419,"Interoceptive",4.91304347826087,5.46390305160134,0.316498316498316,"Head",4.91304347826087,6.79985534524763,0.185763888888889,"Head"
"whisper","呢喃",4.82608695652174,0,1.08695652173913,2.34782608695652,0,1.91304347826087,0,0.217391304347826,2.69565217391304,5,0.956521739130435,0.38755338788159,0,0.28810406552003,0.647280721183483,0,0.733177609528977,0,0.518434859512082,0.470471968896965,0,0.366588804764488,23,23,4.82608695652174,5.11254484510787,0.474358974358974,"Auditory",5,5.25930014587755,0.563725490196078,"Mouth",5,6.53516076533876,0.262557077625571,"Mouth"
"around","周围",2.71428571428571,0,2.07142857142857,3.28571428571429,1,4.35714285714286,3,2,4,0.571428571428571,2.5,0.611249845502127,0,0.267261241912424,0.468807230938496,0,0.497245158098847,0.784464540552736,0.784464540552736,0.679366220486757,0.513552591013095,0.94053994312596,14,14,4.35714285714286,5.29048405932389,0.324468085106383,"Visual",4,4.86028693289868,0.284023668639053,"Head",4.35714285714286,6.40604993943814,0.170868347338936,"Visual"
"taste","味道",0.358447488584475,5,1.17808219178082,2.58675799086758,3.7648401826484,2.69178082191781,0,1.50456621004566,2.79680365296804,5,0.534246575342466,0.480092821622592,0,0.541439705163418,0.663192466734743,0.583484637523607,0.688895927879018,0,0.560913906885902,0.567856633198587,0,0.517400431770235,438,438,5,6.00792125697528,0.297919109026964,"Gustatory",5,5.31842770026109,0.508356545961003,"Mouth",5,7.1614967115386,0.196730147323033,"Mouth"
"moan","呻吟",4.8,0,1.3,3.15,0,3.15,0,0.7,2.2,5,3.45,0.410391340834062,0,0.470162345981627,0.5871429486124,0,0.812727700887249,0,0.470162345981627,0.410391340834062,0,0.6048053188293,20,20,4.8,5.59664712133855,0.387096774193548,"Auditory",5,5.61524994083524,0.440528634361233,"Mouth",5,7.06307200316617,0.210526315789474,"Mouth"
"breathe","呼吸",2.5,0,3.78571428571429,5,1.42857142857143,2.92857142857143,0,0.0714285714285714,1.64285714285714,4.64285714285714,4.57142857142857,0.518874521662771,0,0.42581531362632,0,0.646206172658864,0.730045911547372,0,0.267261241912424,0.744946343668492,0.497245158098847,0.513552591013095,14,14,5,6.06333738473475,0.319634703196347,"Interoceptive",4.64285714285714,5.84852206182525,0.42483660130719,"Mouth",5,7.50644085521354,0.188172043010753,"Interoceptive"
"call","呼唤",4.5,0,1,3.3125,0.0625,2.6875,0.0625,1.625,2.75,5,1.5,0.516397779494322,0,0,0.602079728939615,0.25,0.602079728939615,0.25,0.61913918736689,0.577350269189626,0,0.730296743340221,16,16,4.5,5.28817890654207,0.389189189189189,"Auditory",5,5.35387246655368,0.451428571428571,"Mouth",5,6.70432772605641,0.222222222222222,"Mouth"
"shout","呼喊",5,0,1.84210526315789,3.36842105263158,0,3.63157894736842,0.421052631578947,1.63157894736842,2.8421052631579,5,3.47368421052632,0,0,0.374634324632678,0.495594627783352,0,0.495594627783352,0.507257273501788,0.495594627783352,0.834210065120614,0,0.512989176042577,19,19,5,6.01260760632848,0.361216730038023,"Auditory",5,5.79184765625944,0.34251968503937,"Mouth",5,7.4389407308647,0.183752417794971,"Auditory"
"fate","命运",1.23076923076923,0,0.923076923076923,3.96153846153846,0,2.23076923076923,1.76923076923077,1.34615384615385,4.03846153846154,2.23076923076923,2.30769230769231,0.42966892442366,0,0.271746488194703,0.196116135138184,0,0.42966892442366,1.06986699389007,0.485164524037584,0.344182420326109,0.951112708681461,0.788377106173475,26,26,3.96153846153846,4.23440141567628,0.474654377880184,"Interoceptive",4.03846153846154,4.59835964111209,0.230263157894737,"Head",4.03846153846154,5.57372236230181,0.201535508637236,"Head"
"roar","咆哮",5,0,1.48148148148148,2.40740740740741,0.296296296296296,3.7037037037037,0.185185185185185,1.18518518518519,2.81481481481481,5,3.33333333333333,0,0,0.579812328415269,0.50071174413254,0.465321626968075,0.465321626968075,0.39584739066357,0.48334070138799,0.833760574239808,0,0.554700196225229,27,27,5,5.77934795516012,0.387931034482759,"Auditory",5,5.70837453601254,0.384615384615385,"Mouth",5,7.23708791045468,0.196793002915452,"Auditory"
"draw (in a game)","和局",1.17391304347826,0,0.565217391304348,2.56521739130435,0,2.69565217391304,1.1304347826087,2.47826086956522,3,1.73913043478261,1.17391304347826,0.38755338788159,0,0.506869801869702,0.787752092782872,0,0.558795995356872,1.09976641429346,0.99405346560943,0.852802865422442,1.09616651457157,0.576208131040061,23,23,2.69565217391304,3.36981282772242,0.385093167701863,"Visual",3,3.69732836054659,0.19634703196347,"Head",3,4.46156117198421,0.181578947368421,"Head"
"coffee","咖啡",2.5625,5,3.5,3.875,5,4.375,0.25,4.125,2.4375,5,1.125,0.51234753829798,0,0.516397779494322,0.341565025531987,0,0.5,0.447213595499958,0.341565025531987,0.629152869605896,0,0.5,16,16,5,7.67231978062674,0.10025706940874,"Olfactory",5,5.95438637065708,0.367149758454106,"Mouth",5,8.71861202960799,0.12751677852349,"Gustatory"
"taste","品味",0.714285714285714,5,1.47619047619048,3.04761904761905,3.04761904761905,3.42857142857143,0,2.28571428571429,3.28571428571429,5,1,0.462910049886276,0,0.511766315719159,0.589592272353571,0.920662287496912,0.597614304667197,0,0.462910049886276,0.560611910581388,0,0,21,21,5,6.08667630846502,0.256410256410256,"Gustatory",5,5.57649581257681,0.432098765432099,"Mouth",5,7.36136989079813,0.176767676767677,"Mouth"
"one's character","品格",1.75,0,0.9375,3.8125,0,3.0625,0.5625,2.4375,4.3125,3.0625,1.875,0.447213595499958,0,0.442530601578392,0.543905629069357,0,0.57373048260195,0.51234753829798,0.963932916061417,0.478713553878169,0.57373048260195,0.61913918736689,16,16,3.8125,4.48673514611447,0.398692810457516,"Interoceptive",4.3125,5.06809826261484,0.306122448979592,"Head",4.3125,6.04136946946053,0.197707736389685,"Head"
"conduct","品行",1.52941176470588,0,0.647058823529412,3.35294117647059,0,2.88235294117647,0.88235294117647,2.17647058823529,4.17647058823529,3,2.05882352941176,0.624264272846798,0,0.492592183071889,0.785905247993376,0,0.600245047998781,0.332105582077536,0.63593377383646,0.392952623996688,0.612372435695794,0.555718930226211,17,17,3.35294117647059,4.0307897658245,0.398601398601399,"Interoceptive",4.17647058823529,4.92657476225405,0.267942583732057,"Head",4.17647058823529,5.69866485977046,0.201704545454545,"Head"
"philosophy","哲学",2.30434782608696,0,1,3.60869565217391,0,3.52173913043478,0.0869565217391304,1.52173913043478,4.8695652173913,3.26086956521739,1.08695652173913,0.470471968896965,0,0,0.583027399541909,0,0.510753918455249,0.28810406552003,0.593109312122548,0.344350221575091,0.540823555863717,0.596432079365658,23,23,3.60869565217391,4.70131124235665,0.345833333333333,"Interoceptive",4.8695652173913,5.37114031282595,0.441767068273092,"Head",4.8695652173913,6.37318487130773,0.229038854805726,"Head"
"philosophy","哲理",1.78571428571429,0,0.714285714285714,3.78571428571429,0,2.64285714285714,0.0714285714285714,1.64285714285714,4.71428571428571,2.92857142857143,1.07142857142857,0.42581531362632,0,0.468807230938495,0.42581531362632,0,0.497245158098847,0.267261241912424,0.497245158098847,0.468807230938496,0.474631146549323,0.267261241912424,14,14,3.78571428571429,4.28673917287802,0.424,"Interoceptive",4.71428571428571,5.1369346873831,0.445205479452055,"Head",4.71428571428571,5.98447489936301,0.243542435424354,"Head"
"nagging","唠叨",4.26923076923077,0,1,3.46153846153846,0,2.46153846153846,0.0384615384615385,1.53846153846154,3.07692307692308,5,1.26923076923077,0.452344320861205,0,0,0.508391127441794,0,0.508391127441794,0.196116135138184,0.508391127441794,0.392232270276368,0,0.603833904824319,26,26,4.26923076923077,5.13251446003417,0.381443298969072,"Auditory",5,5.42676109899116,0.454225352112676,"Mouth",5,6.65708814786721,0.226086956521739,"Mouth"
"record","唱片",4.94117647058824,0,3.52941176470588,1.35294117647059,1.23529411764706,4.35294117647059,0.588235294117647,4.11764705882353,2.41176470588235,0.764705882352941,0.705882352941177,0.242535625036333,0,0.514495755427527,0.606339062590832,0.664211164155071,0.492592183071889,0.712287119900725,0.332105582077536,0.618346942400842,0.664211164155071,0.469668218313862,17,17,4.94117647058824,6.31173061551236,0.320610687022901,"Auditory",4.11764705882353,4.39416430053024,0.410958904109589,"Hand_arm",4.94117647058824,6.95406575893747,0.205882352941176,"Auditory"
"good and evil","善恶",2.33333333333333,0.428571428571429,1.42857142857143,4.57142857142857,0.238095238095238,3.57142857142857,0.904761904761905,3.14285714285714,4.38095238095238,3.38095238095238,1.95238095238095,0.483045891539648,0.50709255283711,0.597614304667197,0.50709255283711,0.436435780471985,0.50709255283711,0.436435780471985,0.792824967172092,0.589592272353571,0.804747816162957,0.497613351528119,21,21,4.57142857142857,5.39238563108328,0.34469696969697,"Interoceptive",4.38095238095238,5.45086878120083,0.252595155709343,"Head",4.57142857142857,6.83102094385281,0.164556962025316,"Interoceptive"
"speaker","喇叭",5,0,2.96153846153846,1.53846153846154,0.153846153846154,4.11538461538461,0.230769230769231,4.30769230769231,2.61538461538462,1.88461538461538,0.769230769230769,0,0,0.344182420326109,0.508391127441794,0.36794648440312,0.325812593608421,0.42966892442366,0.549125178386915,0.571098805946787,1.84015049551765,0.587039508564274,26,26,5,6.07606428317797,0.363128491620112,"Auditory",4.30769230769231,4.71747668050327,0.415686274509804,"Hand_arm",5,6.90556869089386,0.212071778140294,"Auditory"
"noise","噪音",5,0,1.57142857142857,3,0,1.42857142857143,0.857142857142857,1.92857142857143,4.28571428571429,2.85714285714286,1.28571428571429,0,0,0.513552591013095,0,0,0.513552591013095,0.662993544131796,0.615727926214882,0.468807230938495,1.29241234531773,0.468807230938495,14,14,5,5.41518267656739,0.454545454545455,"Auditory",4.28571428571429,4.81984009334486,0.305732484076433,"Head",5,6.46940208127368,0.22508038585209,"Auditory"
"all around","四周",1.48148148148148,0,1.40740740740741,2.44444444444444,0.0740740740740741,4.48148148148148,3.03703703703704,2.11111111111111,4.22222222222222,0.333333333333333,2.92592592592593,0.642732769590452,0,0.572394381205238,0.577350269189626,0.266880256341812,0.509175077217315,1.40004069944911,0.640512615220349,0.423659272868162,0.480384461415261,0.549540082245419,27,27,4.48148148148148,4.80084856248896,0.453183520599251,"Visual",4.22222222222222,5.16486948607531,0.30791788856305,"Head",4.48148148148148,6.28637422248378,0.199013157894737,"Visual"
"echo","回声",5,0,0.523809523809524,1.85714285714286,0,2.14285714285714,0,0.714285714285714,3.80952380952381,3.14285714285714,0.619047619047619,0,0,0.601585207518238,0.654653670707977,0,0.853563956930837,0,0.717137165600636,0.601585207518238,1.27615493909299,0.589592272353571,21,21,5,5.20960526110957,0.525,"Auditory",3.80952380952381,4.42987590199439,0.459770114942529,"Head",5,6.11196808202936,0.280748663101604,"Auditory"
"reply","回答",3.125,0,1.3125,2.5625,0,4,0,3.3125,3.8125,4.625,1,0.61913918736689,0,0.478713553878169,0.51234753829798,0,0,0,0.79320026895272,0.75,0.61913918736689,0,16,16,4,4.84320059672191,0.363636363636364,"Visual",4.625,5.76593034384388,0.362745098039216,"Mouth",4.625,6.73351314733315,0.194736842105263,"Mouth"
"cause and effect","因果",1.92857142857143,0,1.07142857142857,3.21428571428571,0,3.71428571428571,1.14285714285714,3.71428571428571,3.85714285714286,2.07142857142857,1.64285714285714,0.474631146549323,0,0.267261241912424,0.57893422352184,0,0.468807230938496,0.534522483824849,0.726273039202563,0.662993544131796,0.474631146549323,0.633323693776651,14,14,3.71428571428571,4.52828054649541,0.37410071942446,"Visual",3.85714285714286,4.97913560264934,0.218390804597701,"Head",3.85714285714286,6.00273536329233,0.172523961661342,"Head"
"factor","因素",0.416666666666667,0,0.0416666666666667,1.79166666666667,0,2.41666666666667,0.0416666666666667,1.20833333333333,3.54166666666667,1.16666666666667,0.291666666666667,0.503610155185335,0,0.204124145231932,0.883627241233132,0,0.503610155185335,0.204124145231932,0.508977377704051,0.588229965875272,0.56465970257328,0.464305621487537,24,24,2.41666666666667,2.71160026543065,0.517857142857143,"Visual",3.54166666666667,3.62922834206071,0.56,"Head",3.54166666666667,4.07643508805674,0.324427480916031,"Head"
"book","图书",2,0,4,1.6,3.05,5,0.4,5,3.85,2,1.05,0.458831467741124,0,0,0.680557047378721,0.223606797749979,0,0.502624689950035,0,0.366347548532523,0.324442842261525,0.223606797749979,20,20,5,6.12220363813733,0.319488817891374,"Visual",5,5.76186083540255,0.373983739837398,"Hand_arm",5,7.49336821172038,0.178890876565295,"Hand_arm"
"image","图片",0.75,0,1.85,1.7,0,5,0.15,4.4,3.8,1.1,0.55,0.444261658319319,0,0.366347548532523,0.864504725870618,0,0,0.366347548532523,0.820782681668123,0.410391340834062,0.640723275517187,0.51041778553404,20,20,5,5.15095027551988,0.53763440860215,"Visual",4.4,5.21166942889553,0.425,"Hand_arm",5,6.52826546865227,0.259067357512953,"Visual"
"picture","图画",0.785714285714286,0,2.14285714285714,1.57142857142857,0.571428571428571,5,0,4.92857142857143,3.71428571428571,0.857142857142857,0.571428571428571,0.42581531362632,0,0.534522483824849,0.755928946018455,0.513552591013095,0,0,0.267261241912424,0.468807230938496,0.534522483824849,0.513552591013095,14,14,5,5.18496351271285,0.49645390070922,"Visual",4.92857142857143,5.55889688320051,0.48936170212766,"Hand_arm",5,6.77639665625652,0.24822695035461,"Visual"
"indigenous method","土法",1.38888888888889,0.333333333333333,2.55555555555556,2.11111111111111,2,3.72222222222222,3.05555555555556,4.33333333333333,2.55555555555556,1.61111111111111,1.66666666666667,0.50163132570455,0.485071250072666,0.921777197924954,0.676399541594523,0.685994340570035,0.460888598962477,0.872604096080652,0.485071250072666,0.615698763455199,0.697802339187225,0.76696498884737,18,18,3.72222222222222,4.45445659501927,0.279816513761468,"Visual",4.33333333333333,5.13498770551121,0.205882352941176,"Hand_arm",4.33333333333333,6.07124338398532,0.157894736842105,"Hand_arm"
"holy spirit","圣灵",0.91304347826087,0,0.217391304347826,2.65217391304348,0,1.82608695652174,0.304347826086957,1.30434782608696,3.73913043478261,2.17391304347826,2.08695652173913,0.41702882811415,0,0.42174116783665,0.831684798913076,0,0.650326764931116,0.470471968896965,0.702901946394417,0.44897775854488,1.11404969340133,0.900153697899363,23,23,2.65217391304348,2.94400391741569,0.472868217054264,"Interoceptive",3.73913043478261,4.19621062055555,0.357466063348416,"Head",3.73913043478261,4.63234601234182,0.245714285714286,"Head"
"holy words","圣言",3.73684210526316,0,0.578947368421053,2.42105263157895,0.0526315789473684,2.68421052631579,0.0526315789473684,1.15789473684211,3.73684210526316,4.31578947368421,1.05263157894737,0.733492805626908,0,0.507257273501788,0.901590537370498,0.229415733870562,0.582392725357819,0.229415733870562,0.764719112901873,0.805681579172283,0.582392725357819,0.779863535820802,19,19,3.73684210526316,4.41239803491275,0.394444444444444,"Auditory",4.31578947368421,5.13355034581867,0.413265306122449,"Mouth",4.31578947368421,6.04769670385155,0.218085106382979,"Mouth"
"map","地图",1,0,2.95238095238095,1.47619047619048,0.285714285714286,5,2.0952380952381,4.42857142857143,3.61904761904762,0.952380952380952,0.714285714285714,0.447213595499958,0,0.218217890235992,0.511766315719159,0.462910049886276,0,0.624880941040924,0.50709255283711,0.669043382464133,0.669043382464133,0.462910049886276,21,21,5,5.37139345152259,0.466666666666667,"Visual",4.42857142857143,5.24973405693159,0.314516129032258,"Hand_arm",5,6.69176882329948,0.221987315010571,"Visual"
"situation","地步",0.28,0,1.24,2,0,2.84,3.92,1.36,2,0.92,1.44,0.458257569495584,0,0.522812904711937,0.957427107756338,0,0.746100976186647,0.493288286231625,0.810349718742881,0.763762615825973,1.28840987267251,0.869865890046659,25,25,2.84,3.20217560385683,0.446540880503145,"Visual",3.92,4.20807998614267,0.311203319502075,"Foot_leg",3.92,4.75264924790508,0.245,"Foot_leg"
"scene","场面",3.5,0.05,1.4,2.8,1.2,4.95,2,2.4,3.9,1.9,2.9,0.512989176042577,0.223606797749979,0.502624689950035,0.69585237393846,0.410391340834062,0.223606797749979,0.794719414239026,1.04629672756119,0.552506251453082,1.2096106376586,0.552506251453083,20,20,4.95,5.75480631533674,0.352517985611511,"Visual",3.9,4.82588733266792,0.152671755725191,"Head",4.95,6.71640370570056,0.181481481481482,"Visual"
"keynote","基调",3.77777777777778,0.0740740740740741,1.07407407407407,2.81481481481481,0.111111111111111,2.77777777777778,0.111111111111111,1.40740740740741,3.62962962962963,3.18518518518519,1.51851851851852,0.640512615220349,0.266880256341812,0.266880256341812,0.622466374565235,0.320256307610174,0.697982440452113,0.320256307610174,0.636049058295352,0.564879030490882,0.833760574239808,0.509175077217316,27,27,3.77777777777778,4.62437566939996,0.348432055749129,"Auditory",3.62962962962963,4.42123358899557,0.357142857142857,"Head",3.77777777777778,5.70124923283338,0.180831826401447,"Auditory"
"degenerate","堕落",2.29411764705882,0.941176470588235,2.35294117647059,3.88235294117647,1.23529411764706,3.70588235294118,3.52941176470588,2.23529411764706,3.29411764705882,1.29411764705882,3.58823529411765,0.587867532097256,0.242535625036333,0.492592183071889,0.332105582077536,0.437237316097603,0.469668218313862,1.28051000868909,0.562295714538387,1.21267812518166,0.469668218313862,0.507299656195892,17,17,3.88235294117647,5.15804041891243,0.204081632653061,"Interoceptive",3.58823529411765,5.18315909431065,0.164556962025316,"Torso",3.88235294117647,6.51458590950603,0.103734439834025,"Interoceptive"
"situation","境地",1.34782608695652,0.0434782608695652,1.73913043478261,3.30434782608696,0.391304347826087,3.82608695652174,3.34782608695652,1.65217391304348,3.73913043478261,0.956521739130435,3.04347826086957,0.486984753557674,0.208514414057075,0.540823555863717,0.558795995356872,0.499010879347845,0.38755338788159,0.884651736929383,0.486984753557674,0.751809411556112,0.474654024198412,0.824525255667285,23,23,3.82608695652174,4.63938659160353,0.355102040816327,"Visual",3.73913043478261,4.9782447022755,0.218430034129693,"Head",3.82608695652174,6.06623983490058,0.161710037174721,"Visual"
"realm","境界",1.56521739130435,0.173913043478261,1.30434782608696,3.91304347826087,0.478260869565217,3.65217391304348,1.82608695652174,1.30434782608696,4.26086956521739,1.69565217391304,2.91304347826087,0.506869801869702,0.38755338788159,0.470471968896965,0.733177609528977,0.510753918455249,0.486984753557674,0.777652289268123,0.470471968896965,0.44897775854488,0.634950435338042,0.51460871969619,23,23,3.91304347826087,4.86010414367281,0.337254901960784,"Interoceptive",4.26086956521739,4.86659877371718,0.246376811594203,"Head",4.26086956521739,6.12744160769347,0.177024482109228,"Head"
"wall","墙壁",1.7,0,3.9,1.35,0.85,5,2,4,1.1,0,2.6,0.470162345981627,0,0.307793505625546,0.670820393249937,0.366347548532523,0,0.725476250110012,0,0.307793505625546,0,0.502624689950035,20,20,5,5.77206643733499,0.390625,"Visual",4,4.49640865723113,0.412371134020619,"Hand_arm",5,6.56706503233451,0.222222222222222,"Visual"
"morale","士气",2.3125,0,1,4,0,2.8125,2.3125,2.0625,4.5,3.875,3.4375,0.602079728939615,0,0,0.365148371670111,0,0.403112887414928,1.01447851956888,0.771902411793961,0.516397779494322,1.02469507659596,0.51234753829798,16,16,4,4.63560538024514,0.395061728395062,"Interoceptive",4.5,5.95399613930609,0.150579150579151,"Head",4.5,6.7728687503226,0.171021377672209,"Head"
