"Word","Word_Croatian","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","N_perceptual","N_action","Max_strength.perceptual","Minkowski3.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Minkowski3.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor"
"tusk","kljova",0.114285714285714,0.171428571428571,2.34285714285714,0.514285714285714,0.0857142857142857,0.771428571428571,0.285714285714286,3.77142857142857,1.2,1.51428571428571,1.02857142857143,0.322802851090676,0.706512323930408,1.0555973258235,0.658493314603991,0.284028640998691,0.546954901125812,0.518562978841731,0.645605702181351,0.833137231828481,1.42191727589751,0.706512323930408,35,35,2.34285714285714,2.37887463181444,0.564285714285714,"Haptic",3.77142857142857,3.91389800523202,0.446886446886447,"Hand_arm",3.77142857142857,4.18729315214191,0.312348668280872,"Hand_arm"
"key","ključ",0.4,0.0571428571428571,1,0.514285714285714,0.0571428571428571,1.45714285714286,0.885714285714286,3.17142857142857,2.48571428571429,1.94285714285714,1.74285714285714,0.603908836127558,0.338061701891407,0.939336436627724,0.612200878769695,0.235504107976803,1.26822843421228,0.718308002568969,1.07061593832474,0.950895199626262,1.23533413300534,0.780002154705061,35,35,1.45714285714286,1.62541415887342,0.401639344262295,"Visual",3.17142857142857,3.92742691571535,0.223463687150838,"Hand_arm",3.17142857142857,4.01811800493248,0.227083333333333,"Hand_arm"
"bench","klupa",0.285714285714286,0.0571428571428571,3.65714285714286,0.685714285714286,0,3.31428571428571,0.428571428571429,1.94285714285714,0.571428571428571,0.2,0.828571428571429,0.458349248514106,0.235504107976803,0.481593991977935,0.529785115785224,0,0.900046684130021,0.60806899210506,1.43368831510686,0.739065956051933,0.405839724956714,0.78537043660242,35,35,3.65714285714286,4.40826339087452,0.457142857142857,"Haptic",1.94285714285714,2.01454699713134,0.438848920863309,"Hand_arm",3.65714285714286,4.54426563169872,0.305489260143198,"Haptic"
"literary man","književnik",1.54285714285714,0,0.942857142857143,0.6,0,2.77142857142857,0.342857142857143,3.02857142857143,2.42857142857143,1.82857142857143,1.45714285714286,0.560611910581388,0,0.338061701891407,0.497050121747708,0,0.942016431907211,0.481593991977935,1.09774405796922,0.948240298587624,1.20014004785016,0.780002154705061,35,35,2.77142857142857,2.96301419866951,0.473170731707317,"Visual",3.02857142857143,3.71691220258837,0.29559748427673,"Hand_arm",3.02857142857143,4.26102160109531,0.202676864244742,"Hand_arm"
"hen","kokoš",0.228571428571429,2.11428571428571,2.2,0.571428571428572,1.05714285714286,2.77142857142857,0.571428571428572,2.17142857142857,0.657142857142857,1.42857142857143,1.02857142857143,0.426042961498036,1.47072268292973,0.719476934184502,0.60806899210506,1.25891776918901,1.05957023157045,0.916698497028211,1.44478197593381,0.72529333387814,1.19522860933439,0.890661165047836,35,35,2.77142857142857,3.49703324486737,0.284345047923323,"Visual",2.17142857142857,2.45035469636479,0.273170731707317,"Hand_arm",2.77142857142857,3.85924191712092,0.171814671814672,"Visual"
"trolley","kolica",0.742857142857143,0,3.45714285714286,0.914285714285714,0,3.77142857142857,1.8,2.65714285714286,0.485714285714286,0.485714285714286,1.11428571428571,0.610826688756704,0,0.560611910581388,0.658493314603991,0,0.645605702181352,1.56806362415935,1.41302464786082,0.562108874289155,0.562108874289156,0.900046684130021,35,35,3.77142857142857,4.58103374757188,0.42443729903537,"Visual",2.65714285714286,2.97027022333935,0.331877729257642,"Hand_arm",3.77142857142857,4.96430855140933,0.244444444444444,"Visual"
"compass","kompas",0.714285714285714,0,1.42857142857143,0.514285714285714,0,3.51428571428571,0.485714285714286,2.31428571428571,1.37142857142857,0.457142857142857,1.4,0.62173517018803,0,0.654653670707977,0.612200878769695,0,0.853071563490998,0.781078762746399,1.32335199557853,1.08697405904742,0.505432670960188,0.774596669241483,35,35,3.51428571428571,3.60416320004739,0.569444444444445,"Visual",2.31428571428571,2.61727418181785,0.308056872037915,"Hand_arm",3.51428571428571,4.01549625440367,0.288056206088993,"Visual"
"horse","konj",1.22857142857143,0.114285714285714,2.8,1.08571428571429,0.228571428571429,3.74285714285714,1.94285714285714,2.22857142857143,0.857142857142857,0.628571428571429,1.25714285714286,0.490240894309911,0.322802851090676,0.584103133520302,0.781078762746399,0.490240894309911,0.560611910581388,1.71400557935218,1.47699444990224,0.772423883280537,0.731063459292424,0.918530064282926,35,35,3.74285714285714,4.26411909207996,0.394409937888199,"Visual",2.22857142857143,2.77056084257622,0.231404958677686,"Hand_arm",3.74285714285714,4.62294916887045,0.225177304964539,"Visual"
"concavity","konkavnost",0.885714285714286,0.0857142857142857,2.4,1.22857142857143,0.0571428571428571,3.11428571428571,1.05714285714286,2.97142857142857,2.17142857142857,1.45714285714286,2.2,0.529785115785224,0.284028640998691,0.774596669241483,0.645605702181351,0.235504107976803,0.963187983955871,0.968408553272027,1.01418510567422,0.954423579836489,1.26822843421228,0.900979858755096,35,35,3.11428571428571,3.59801327709176,0.393382352941177,"Visual",2.97142857142857,3.71804465893233,0.194202898550725,"Hand_arm",3.11428571428571,4.61006794709986,0.173419773095624,"Visual"
"convergence","konvergentnost",1.6,0.257142857142857,1.88571428571429,1.88571428571429,0.285714285714286,2.74285714285714,1.02857142857143,3.11428571428571,2.6,1.54285714285714,2.54285714285714,0.650791373455968,0.44343957363116,0.758149006440282,0.718308002568969,0.458349248514106,0.950011056990055,0.746982726224182,1.02243735811076,0.774596669241483,0.780002154705061,0.918530064282926,35,35,2.74285714285714,3.367347766346,0.287128712871287,"Visual",3.11428571428571,4.10124887594391,0.192612137203166,"Hand_arm",3.11428571428571,4.7499200081288,0.146627565982405,"Hand_arm"
"dig","kopati",0.257142857142857,0.0285714285714286,3.42857142857143,1.2,0.0285714285714286,1.51428571428571,1.48571428571429,3.8,0.971428571428571,0.628571428571429,2.02857142857143,0.44343957363116,0.169030850945703,0.814779446364774,0.900979858755096,0.169030850945703,0.612200878769695,1.5023790657297,0.759256602365297,0.617667066502673,0.598316967231676,0.78537043660242,35,35,3.42857142857143,3.57055734939425,0.526548672566372,"Haptic",3.8,4.07492782750693,0.355769230769231,"Hand_arm",3.8,4.83722407791195,0.245353159851301,"Hand_arm"
"footwear","kopačka",0.314285714285714,0.114285714285714,3.65714285714286,1.02857142857143,0.0857142857142857,1.8,2.2,3.54285714285714,0.942857142857143,0.571428571428572,1.74285714285714,0.471008215953605,0.403763804821623,0.591252764841546,0.706512323930408,0.50709255283711,0.632455532033676,1.53009034719791,0.816839574675653,0.683539970123403,0.55760592693039,0.918530064282926,35,35,3.65714285714286,3.82282018451561,0.510204081632653,"Haptic",3.54285714285714,3.94585693038634,0.33015873015873,"Hand_arm",3.65714285714286,4.89518714648204,0.223214285714286,"Haptic"
"hoof","kopito",0.228571428571429,2.22857142857143,3.05714285714286,1.42857142857143,1.68571428571429,1.28571428571429,0.685714285714286,2.25714285714286,0.828571428571429,1.62857142857143,1.14285714285714,0.426042961498036,1.68183573174416,0.838165263181051,0.739065956051933,1.56752762563945,0.518562978841732,0.795998395336417,1.42132616496949,0.663578280577191,1.49677524513662,0.845154254728517,35,35,3.05714285714286,3.67130564270185,0.285302593659942,"Haptic",2.25714285714286,2.63054694412135,0.240174672489083,"Hand_arm",3.05714285714286,4.07537163620351,0.171875,"Haptic"
"spear","koplje",0.0285714285714286,0.142857142857143,2.97142857142857,1,0.142857142857143,2.08571428571429,1.22857142857143,3.54285714285714,0.942857142857143,1.68571428571429,1.6,0.169030850945703,0.355035801248363,1.01418510567422,0.727606875108999,0.355035801248363,0.817867692860655,1.37382493716747,0.780002154705061,0.591252764841547,1.23124586762946,1.00586515293172,35,35,2.97142857142857,3.31153089128904,0.461883408071749,"Haptic",3.54285714285714,3.82695781113511,0.288888888888889,"Hand_arm",3.54285714285714,4.52028943065399,0.228624535315985,"Hand_arm"
"bark","kora",0.171428571428571,0.514285714285714,3,1.6,0.628571428571429,2.28571428571429,1.05714285714286,2.82857142857143,1.4,1.71428571428571,1.62857142857143,0.382385260431097,0.919444479705275,0.874474632195206,0.945577943407535,0.972737625156423,1.04519709853688,1.1099246700156,1.44478197593381,1.06273786264811,1.48663513802595,0.942016431907211,35,35,3,3.51495915758249,0.344947735191638,"Haptic",2.82857142857143,3.2992824482788,0.205298013245033,"Hand_arm",3,4.29699925351121,0.168081494057725,"Haptic"
"root","korijen",0.285714285714286,0.285714285714286,1.68571428571429,1.85714285714286,0.457142857142857,1.85714285714286,0.828571428571429,2.54285714285714,1.88571428571429,1.2,1.54285714285714,0.5724780279076,0.458349248514106,0.676123403782813,1.00419289050687,0.610826688756704,0.974463868972459,0.746982726224182,1.03874520294375,1.27812888449411,1.10613263750994,0.885931120110267,35,35,1.85714285714286,2.60820176985737,0.244444444444444,"Interoceptive",2.54285714285714,3.07645503159539,0.214285714285714,"Hand_arm",2.54285714285714,3.60524436907652,0.156435643564356,"Hand_arm"
"skin","koza",0.0571428571428571,0.142857142857143,1.51428571428571,0.342857142857143,0.657142857142857,2.65714285714286,1.08571428571429,0.885714285714286,0.342857142857143,0.171428571428571,0.771428571428571,0.235504107976803,0.493657248494942,0.612200878769695,0.481593991977935,0.968408553272027,0.683539970123403,1.52182994666113,1.18250552968309,0.481593991977935,0.382385260431097,0.770244968126615,35,35,2.65714285714286,2.82561723625174,0.484042553191489,"Visual",1.08571428571429,1.35341013592639,0.280701754385965,"Foot_leg",2.65714285714286,2.9255418657691,0.301324503311258,"Visual"
"hive","košnica",0.314285714285714,0,2.91428571428571,0.714285714285714,0.285714285714286,3.05714285714286,0.371428571428571,2.68571428571429,0.828571428571429,1.28571428571429,1.34285714285714,0.471008215953605,0,0.742469194109547,0.667366579370367,0.62173517018803,1.0555973258235,0.490240894309911,1.60461519248896,0.78537043660242,1.25021006638246,0.93754551710232,35,35,3.05714285714286,3.7737441506005,0.419607843137255,"Visual",2.68571428571429,2.9059408667732,0.355263157894737,"Hand_arm",3.05714285714286,4.27779489892966,0.221532091097308,"Visual"
"tie","kravata",0.485714285714286,0.0285714285714286,1.85714285714286,0.114285714285714,0,3.71428571428571,0.257142857142857,3.02857142857143,0.885714285714286,0.742857142857143,1.14285714285714,0.50709255283711,0.169030850945703,0.809606191227531,0.322802851090676,0,0.710071602496726,0.560611910581388,1.20014004785016,0.866752850702944,0.741336517333912,0.809606191227531,35,35,3.71428571428571,3.8656045210504,0.599078341013825,"Visual",3.02857142857143,3.12075161320456,0.457547169811321,"Hand_arm",3.71428571428571,4.45059737089786,0.303030303030303,"Visual"
"bed","krevet",0.6,0.0285714285714286,4,1.74285714285714,0.0857142857142857,3.82857142857143,1.11428571428571,1.74285714285714,0.771428571428571,0.571428571428572,2.08571428571429,0.497050121747709,0.169030850945703,0.342997170285018,0.816839574675654,0.284028640998691,0.857002789676092,1.23124586762946,1.33599174757176,0.770244968126615,0.850111213683393,1.09467772779531,35,35,4,5.00838213060111,0.386111111111111,"Haptic",2.08571428571429,2.54048750938267,0.240909090909091,"Torso",4,5.21742448343477,0.239655172413793,"Haptic"
"wings","krila",0.285714285714286,0,2,0.285714285714286,0,3.85714285714286,0.885714285714286,3.45714285714286,1.65714285714286,0.8,1.68571428571429,0.458349248514106,0,1.05718827974185,0.518562978841731,0,0.550019098216927,1.18250552968309,0.980481788619822,1.21129141446487,1.0516094108276,0.758149006440282,35,35,3.85714285714286,4.02960301820734,0.6,"Visual",3.45714285714286,3.7293247675146,0.313131313131313,"Hand_arm",3.85714285714286,4.89512809746952,0.258620689655172,"Visual"
"crypt","kripta",0.142857142857143,0.0571428571428571,0.485714285714286,0.885714285714286,0.0571428571428571,1.11428571428571,0.8,2.8,1.62857142857143,1.37142857142857,1.8,0.355035801248363,0.235504107976803,0.562108874289156,0.758149006440282,0.235504107976803,0.832127979814353,0.719476934184501,0.964060042064747,0.770244968126615,1.23873071388119,0.797053396986086,35,35,1.11428571428571,1.2998510476201,0.385416666666667,"Visual",2.8,3.2771229328794,0.238095238095238,"Hand_arm",2.8,3.3439191808294,0.246153846153846,"Hand_arm"
"crisis","kriza",1.22857142857143,0,1.48571428571429,3.31428571428571,0.0285714285714286,1.85714285714286,1.08571428571429,2.37142857142857,2.68571428571429,2.71428571428571,2.88571428571429,0.426042961498036,0,0.781078762746399,0.718308002568969,0.169030850945703,0.692092187962453,0.742469194109547,1.05957023157045,0.866752850702944,0.987314496989884,0.832127979814353,35,35,3.31428571428571,3.63284970512821,0.418772563176895,"Interoceptive",2.88571428571429,4.2729435704947,0.153284671532847,"Torso",3.31428571428571,5.01277386847795,0.168604651162791,"Interoceptive"
"sow","krmača",0.6,2.17142857142857,2.08571428571429,1.08571428571429,2.22857142857143,1.97142857142857,0.457142857142857,1.54285714285714,0.457142857142857,1.02857142857143,1.08571428571429,0.497050121747709,1.54321502229664,0.701738537341306,0.919444479705275,1.69923363843328,0.821967305980499,0.560611910581388,1.42132616496949,0.741336517333912,1.2944613752835,0.919444479705275,35,35,2.22857142857143,3.40673087658454,0.16056338028169,"Olfactory",1.54285714285714,1.84021586875439,0.2375,"Hand_arm",2.22857142857143,3.57705535890936,0.120388349514563,"Olfactory"
"roof","krov",0.371428571428571,0,2.57142857142857,0.8,0.0857142857142857,3.6,0.314285714285714,0.8,0.657142857142857,0.371428571428571,1.17142857142857,0.490240894309911,0,0.654653670707977,0.472788971703768,0.373491363112091,0.774596669241484,0.529785115785224,1.15809173668938,0.802307596244481,0.807527609643246,0.8219673059805,35,35,3.6,4.00463602416106,0.484615384615385,"Visual",1.17142857142857,1.35458905043635,0.258620689655172,"Torso",3.6,4.05564600320299,0.335106382978723,"Visual"
"lap","krug",0.257142857142857,0,1.45714285714286,0,0,4.02857142857143,0.828571428571429,3.31428571428571,1.6,0.485714285714286,1.71428571428571,0.44343957363116,0,0.918530064282926,0,0,0.169030850945703,1.01418510567422,1.05081001169206,1.1682062670406,0.742469194109547,0.859939415493515,35,35,4.02857142857143,4.09147846596933,0.701492537313433,"Visual",3.31428571428571,3.58883027290855,0.356115107913669,"Hand_arm",4.02857142857143,4.85892668043703,0.294363256784969,"Visual"
"potato","krumpir",0.571428571428572,3.97142857142857,3.42857142857143,0.828571428571429,1.97142857142857,3.05714285714286,0.285714285714286,0.914285714285714,0.285714285714286,0.428571428571429,0.542857142857143,0.502096445253434,0.169030850945703,0.60806899210506,0.568057281997381,1.24819196972153,0.80230759624448,0.710071602496726,1.06747168501995,0.458349248514106,0.777844468262598,0.700540007794707,35,35,3.97142857142857,5.19164620926551,0.245867768595041,"Gustatory",0.914285714285714,1.0162702852643,0.255813953488372,"Hand_arm",3.97142857142857,5.20459453269338,0.226315789473684,"Gustatory"
"crown","kruna",0.228571428571429,0,0.828571428571429,0.142857142857143,0,3.85714285714286,0.342857142857143,2.25714285714286,2,1,1.4,0.426042961498036,0,0.663578280577191,0.355035801248363,0,0.601119403958254,0.481593991977935,1.70367866935152,1.32842232831014,1.1631599960756,0.847140518936221,35,35,3.85714285714286,3.87017656259994,0.76271186440678,"Visual",2.25714285714286,2.85551431001359,0.273469387755102,"Hand_arm",3.85714285714286,4.33123624480489,0.319905213270142,"Visual"
"tower","kula",0.457142857142857,0,1.37142857142857,0.0571428571428571,0,3.94285714285714,0.771428571428572,2.25714285714286,1.77142857142857,0.457142857142857,1.45714285714286,0.505432670960188,0,0.546954901125812,0.235504107976803,0,0.338061701891407,1.05957023157045,1.68632662286747,1.11370379116432,0.505432670960188,0.852085922996071,35,35,3.94285714285714,3.99940127092956,0.676470588235294,"Visual",2.25714285714286,2.74601673759043,0.268085106382979,"Hand_arm",3.94285714285714,4.391268857898,0.314350797266515,"Visual"
"cookery","kulinarstvo",1.37142857142857,4.51428571428571,2.6,1.54285714285714,3.91428571428571,3.2,0.857142857142857,4.17142857142857,2,4.42857142857143,2.4,0.490240894309911,0.50709255283711,0.603908836127558,0.610826688756704,0.701738537341306,0.584103133520302,0.355035801248363,0.617667066502673,0.76696498884737,0.654653670707977,0.603908836127558,35,35,4.51428571428571,5.93035109599056,0.183333333333333,"Gustatory",4.42857142857143,5.6659530589051,0.257731958762887,"Mouth",4.51428571428571,7.30900948890115,0.117972350230415,"Gustatory"
"angle","kut",0.142857142857143,0,1.25714285714286,0.342857142857143,0,2.71428571428571,0.485714285714286,2.34285714285714,1.17142857142857,1,1.48571428571429,0.355035801248363,0,0.700540007794707,0.639064442247054,0,1.20223880791651,0.781078762746399,1.34913604474378,0.890661165047837,1.32842232831014,1.03955387975206,35,35,2.71428571428571,2.80318947946533,0.608974358974359,"Visual",2.34285714285714,2.66190009367624,0.286343612334802,"Hand_arm",2.71428571428571,3.44509025813952,0.248041775456919,"Visual"
"housing","kučište",0.971428571428571,0.114285714285714,3,1.2,0.742857142857143,3.22857142857143,0.628571428571429,2.77142857142857,0.828571428571429,1.62857142857143,1.22857142857143,0.617667066502673,0.322802851090676,0.76696498884737,0.719476934184501,1.17179744141105,0.910258989832799,0.689659518966309,1.30802307691718,1.07061593832474,1.33031872089348,0.843163311433734,35,35,3.22857142857143,3.99394321441847,0.33641975308642,"Visual",2.77142857142857,3.04659781010986,0.30241935483871,"Hand_arm",3.22857142857143,4.51415294777432,0.190559440559441,"Visual"
"doorknob","kvaka",0.828571428571429,0.4,2.28571428571429,1.68571428571429,0.4,3.6,1.08571428571429,3.62857142857143,1.91428571428571,1.68571428571429,1.74285714285714,0.568057281997381,0.497050121747709,0.788573864324578,0.866752850702944,0.774596669241484,0.774596669241484,0.88687914726232,0.689659518966309,0.981338478856319,0.93215211367309,0.816839574675653,35,35,3.6,4.00176404213827,0.347826086956522,"Visual",3.62857142857143,4.04439276713298,0.252840909090909,"Hand_arm",3.62857142857143,5.06890343869132,0.167655786350148,"Hand_arm"
"quality","kvaliteta",1.45714285714286,0.942857142857143,3.31428571428571,2.31428571428571,0.828571428571429,3.51428571428571,1.28571428571429,3.34285714285714,2.42857142857143,1.85714285714286,2.31428571428571,0.700540007794707,0.80230759624448,0.582662679703555,0.529785115785224,0.617667066502673,0.853071563490998,0.667366579370367,0.802307596244481,0.850111213683393,1.11521185386078,0.795998395336417,35,35,3.51428571428571,4.59002137548969,0.217090069284065,"Visual",3.34285714285714,4.17178284706996,0.183206106870229,"Hand_arm",3.51428571428571,5.53213897273811,0.113801452784504,"Visual"
"lacquer","lakirati",0.628571428571429,0,0.828571428571429,0.485714285714286,0,1.25714285714286,0.314285714285714,2.94285714285714,1.25714285714286,1.51428571428571,0.971428571428571,0.645605702181351,0,0.706512323930409,0.701738537341306,0,0.885931120110267,0.471008215953605,1.23533413300535,1.01003369608488,1.35844696299138,0.706512323930408,35,35,1.25714285714286,1.4290817224603,0.392857142857143,"Visual",2.94285714285714,3.17126778473791,0.375510204081633,"Hand_arm",2.94285714285714,3.26519355691887,0.288515406162465,"Hand_arm"
"chain","lanac",0.571428571428572,0,1.54285714285714,0.257142857142857,0,2.85714285714286,0.971428571428571,3.48571428571429,1.91428571428571,1.42857142857143,2.42857142857143,0.55760592693039,0,0.741336517333912,0.44343957363116,0,1.08851915443865,0.923093083245744,0.981338478856319,0.950895199626262,1.1449560558152,0.777844468262597,35,35,2.85714285714286,3.00738317521265,0.546448087431694,"Visual",3.48571428571429,4.07208478481803,0.245810055865922,"Hand_arm",3.48571428571429,4.55845765090606,0.22550831792976,"Hand_arm"
"butterfly","leptir",0.714285714285714,0,1.02857142857143,0.0285714285714286,0.142857142857143,4,0.657142857142857,2.71428571428571,1.6,0.885714285714286,0.857142857142857,0.5724780279076,0,0.45281565433046,0.169030850945703,0.429969707746757,0,0.93754551710232,1.38418437592491,1.21751917487014,0.866752850702944,0.772423883280537,35,35,4,4.03009707461576,0.676328502415459,"Visual",2.71428571428571,2.95111264750713,0.306382978723404,"Hand_arm",4,4.5005265433852,0.316742081447964,"Visual"
"lethargy","letargičnost",0.971428571428571,0.0857142857142857,2.54285714285714,4.05714285714286,0.142857142857143,1.82857142857143,1.34285714285714,1.57142857142857,1.77142857142857,1.45714285714286,2.71428571428571,0.295626382420773,0.284028640998691,0.741336517333912,0.235504107976803,0.355035801248363,0.78537043660242,0.93754551710232,1.06510740374509,0.9102589898328,1.12047408933627,0.957061328523215,35,35,4.05714285714286,4.48570037609499,0.412462908011869,"Interoceptive",2.71428571428571,3.26955937245652,0.154838709677419,"Torso",4.05714285714286,5.0028078301143,0.21483771251932,"Interoceptive"
"funnel","lijevak",0.142857142857143,0.0857142857142857,2.02857142857143,0.742857142857143,0.0285714285714286,1.68571428571429,1.25714285714286,3.17142857142857,0.828571428571429,0.8,1.31428571428571,0.355035801248363,0.284028640998691,1.09774405796922,0.741336517333912,0.169030850945703,0.866752850702944,1.22096531585504,1.15008220385773,0.890661165047836,1.0516094108276,0.795998395336417,35,35,2.02857142857143,2.38412341926625,0.424242424242424,"Haptic",3.17142857142857,3.33929051989575,0.321705426356589,"Hand_arm",3.17142857142857,3.70327026603241,0.260047281323877,"Hand_arm"
"can","limenka",0.114285714285714,0.628571428571429,2.77142857142857,0.228571428571429,0.6,2.48571428571429,0.485714285714286,2.57142857142857,0.514285714285714,0.742857142857143,0.771428571428571,0.322802851090676,0.843163311433734,0.807527609643246,0.426042961498036,0.847140518936221,0.781078762746399,0.658493314603991,1.28990912324027,0.658493314603991,0.980481788619823,0.689659518966309,35,35,2.77142857142857,3.33591887508797,0.389121338912134,"Haptic",2.57142857142857,2.62667520095554,0.410112359550562,"Hand_arm",2.77142857142857,3.80860999907099,0.223021582733813,"Haptic"
"limousine","limuzina",0.942857142857143,0,1.85714285714286,0.2,0.0285714285714286,4,0.828571428571428,1.62857142857143,0.657142857142857,0.6,1.11428571428571,0.235504107976803,0,0.493657248494942,0.405839724956714,0.169030850945703,0,1.01418510567422,1.57341356677157,0.639064442247054,0.881175685227012,0.676123403782813,35,35,4,4.14570033017628,0.56910569105691,"Visual",1.62857142857143,1.89188802549842,0.21301775147929,"Hand_arm",4,4.27307812359353,0.337349397590361,"Visual"
"cliff","litica",0.114285714285714,0.0285714285714286,2.22857142857143,0.828571428571429,0,2.25714285714286,0.6,2.05714285714286,0.857142857142857,0.742857142857143,0.971428571428571,0.322802851090676,0.169030850945703,1.05957023157045,0.568057281997381,0,1.12047408933627,0.881175685227012,1.67933560291768,0.974463868972459,0.741336517333912,0.857002789676092,35,35,2.25714285714286,2.84954648787673,0.413612565445026,"Visual",2.05714285714286,2.21571920458108,0.278688524590164,"Hand_arm",2.25714285714286,3.24011841489081,0.211229946524064,"Visual"
"ladder","ljestve",0.371428571428571,0.428571428571429,1.48571428571429,0.714285714285714,0.285714285714286,2.22857142857143,0.771428571428571,3.28571428571429,1.45714285714286,1.6,1.57142857142857,0.546954901125812,0.916698497028211,0.817867692860655,0.62173517018803,0.788573864324578,1.03143858092399,1.03143858092399,0.925820099772552,0.852085922996072,1.438953868369,0.948240298587624,35,35,2.22857142857143,2.45881701045257,0.352331606217617,"Visual",3.28571428571429,3.60887085132298,0.289473684210526,"Hand_arm",3.28571428571429,3.95506413779723,0.211267605633803,"Hand_arm"
"love","ljubav",1.8,0.514285714285714,2.8,3.31428571428571,0.657142857142857,2.57142857142857,1.25714285714286,3.51428571428571,2.71428571428571,3.45714285714286,3.6,0.584103133520302,0.50709255283711,0.719476934184501,0.866752850702944,0.539218232741631,1.06510740374509,0.560611910581388,0.950895199626262,0.750350058362118,0.780002154705061,0.913944263971857,35,35,3.31428571428571,4.33762643560932,0.240196078431373,"Interoceptive",3.6,5.35268722429731,0.161100196463654,"Torso",3.6,6.17077549591951,0.117775354416576,"Torso"
"love","ljubiti",1.11428571428571,0.0571428571428571,3.2,2.62857142857143,0.0857142857142857,2.31428571428571,0.771428571428571,4.31428571428571,2.28571428571429,4.31428571428571,2.42857142857143,0.471008215953606,0.235504107976803,0.833137231828481,1.08697405904742,0.284028640998691,0.93215211367309,0.490240894309911,0.631125445320574,0.788573864324578,0.631125445320574,0.698136775985332,35,35,3.2,4.01472271188395,0.334346504559271,"Haptic",4.31428571428571,5.72182576075708,0.251012145748988,"Mouth",4.31428571428571,6.3166754631725,0.181044957472661,"Mouth"
"swinging","ljuljanje",1.34285714285714,0.0571428571428571,2.48571428571429,2.11428571428571,0.0285714285714286,2.2,1.51428571428571,3.34285714285714,1.8,0.971428571428571,1.8,0.93754551710232,0.235504107976803,1.03955387975206,1.05081001169206,0.169030850945703,1.323986849055,1.24549608758987,0.90563130866092,0.759256602365297,0.78537043660242,0.933053179242275,35,35,2.48571428571429,3.35842379280853,0.298611111111111,"Haptic",3.34285714285714,3.76591086091994,0.251515151515152,"Hand_arm",3.34285714285714,4.50268421363667,0.187702265372168,"Hand_arm"
"padlock","lokot",0.0857142857142857,0.0571428571428571,3.14285714285714,1.11428571428571,0.171428571428571,1.31428571428571,0.6,2.71428571428571,0.6,0.885714285714286,1.31428571428571,0.373491363112091,0.235504107976803,1.08851915443865,0.93215211367309,0.45281565433046,0.676123403782813,0.945577943407535,1.44652582928544,0.811679449913428,1.20712172424443,0.832127979814353,35,35,3.14285714285714,3.26179843993193,0.524271844660194,"Haptic",2.71428571428571,2.86001995897015,0.345794392523364,"Hand_arm",3.14285714285714,3.87304429009862,0.257142857142857,"Haptic"
"pool","lokva",0.114285714285714,0,1.88571428571429,0.571428571428572,0.0857142857142857,2.71428571428571,1.14285714285714,1.91428571428571,0.457142857142857,0.628571428571429,1.05714285714286,0.322802851090676,0,1.18250552968309,0.698136775985332,0.284028640998691,1.1522721433919,1.41718148497098,1.42191727589751,0.610826688756704,1.16532535940711,0.838165263181052,35,35,2.71428571428571,2.9959665046803,0.50531914893617,"Visual",1.91428571428571,2.15679381848185,0.28021978021978,"Hand_arm",2.71428571428571,3.32994262271265,0.256756756756757,"Visual"
"pot","lonac",0.628571428571429,0.114285714285714,3.51428571428571,0.914285714285714,0.228571428571429,3.08571428571429,0.457142857142857,2.08571428571429,0.6,0.542857142857143,1.22857142857143,0.490240894309911,0.322802851090676,0.742469194109547,0.701738537341307,0.490240894309911,0.701738537341306,0.700540007794707,1.19733597848647,0.553066318754972,0.918530064282926,0.807527609643246,35,35,3.51428571428571,4.19472573304771,0.400673400673401,"Haptic",2.08571428571429,2.25056339297198,0.331395348837209,"Hand_arm",3.51428571428571,4.40042041136286,0.253731343283582,"Haptic"
"shovel","lopata",0.171428571428571,0,4,0.4,0,3.4,1.62857142857143,4.08571428571429,0.885714285714286,0.6,1.88571428571429,0.382385260431097,0,0,0.497050121747709,0,0.881175685227012,1.45694511757659,0.562108874289156,0.676123403782813,0.735646974158281,0.718308002568969,35,35,4,4.69320033643841,0.50179211469534,"Haptic",4.08571428571429,4.31135862736507,0.383647798742138,"Hand_arm",4.08571428571429,5.68269881380716,0.239530988274707,"Hand_arm"
"throb","lupati",3.34285714285714,0.0285714285714286,3.34285714285714,1.34285714285714,0,1.28571428571429,0.542857142857143,4.54285714285714,1.65714285714286,2.97142857142857,1.48571428571429,0.90563130866092,0.169030850945703,0.72529333387814,0.683539970123403,0,0.518562978841731,0.505432670960188,0.505432670960188,1.13611456399476,1.40347707468261,0.701738537341306,35,35,3.34285714285714,4.29550144187731,0.357798165137615,"Auditory",4.54285714285714,5.03941542657668,0.357142857142857,"Hand_arm",4.54285714285714,5.91774079675244,0.221140472878999,"Hand_arm"
