"Word","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","N_perceptual","N_action","Max_strength.perceptual","Minkowski3.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Minkowski3.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor"
"blasphemy",3.88888888888889,0,0.555555555555556,3.16666666666667,0,2,0,1.59259259259259,3.77777777777778,5,1.18518518518519,0.323380833381777,0,0.511309992564914,0.514495755427527,0,0.342997170285018,0,0.50071174413254,0.506369683541833,0,0.622466374565235,22.5,22.5,3.88888888888889,4.62200453462662,0.404624277456647,"Auditory",5,5.69410607488463,0.432692307692308,"Mouth",5,6.56818676447346,0.236220472440945,"Mouth"
"bless",1.42857142857143,0,1.42857142857143,3.57142857142857,0.285714285714286,2.57142857142857,0.761904761904762,3.95238095238095,3.23809523809524,4.52380952380952,2.42857142857143,0.513552591013095,0,0.513552591013095,0.513552591013095,0.468807230938495,0.755928946018454,0.436435780471985,0.920662287496912,0.889087279447969,0.813575295780767,0.925820099772551,17.5,17.5,3.57142857142857,4.08986349293628,0.384615384615385,"Interoceptive",4.52380952380952,5.87750369081729,0.252396166134185,"Mouth",4.52380952380952,6.47485142853932,0.187007874015748,"Mouth"
"blessing",2,0,1,3.73333333333333,0,2.8,0.454545454545455,4.5,2.77272727272727,4.31818181818182,1.72727272727273,0,0,0,0.457737708217063,0,0.560611910581388,0.509647191437625,0.740012869900955,0.611930449037204,0.476731294622796,0.702500173314209,18.5,18.5,3.73333333333333,4.36183188967855,0.391608391608392,"Interoceptive",4.5,5.83052448288477,0.293729372937294,"Hand_arm",4.5,6.55142747646541,0.193082824080094,"Hand_arm"
"bliss",2.47058823529412,1.52941176470588,2.76470588235294,5,1.23529411764706,3.88235294117647,1.93548387096774,1.74193548387097,4.54838709677419,3.93548387096774,3.83870967741935,0.514495755427527,0.514495755427527,0.562295714538387,0,0.437237316097603,0.332105582077536,0.679974699086554,0.728822883627377,0.505879411020674,0.892019576428221,0.778750032361621,24,24,5,6.08393284270582,0.222996515679443,"Interoceptive",4.54838709677419,6.07454519330488,0.175403225806452,"Head",5,7.65936577224997,0.114490161001789,"Interoceptive"
"blizzard",4,0.05,4.05,3.25,1,5,4.43478260869565,2.78260869565217,4.1304347826087,1.47826086956522,3.17391304347826,0,0.223606797749979,0.223606797749979,0.444261658319319,0,0,0.506869801869702,0.59973643750101,0.694415897524803,0.510753918455249,0.716822148161496,21.5,21.5,5,6.62487076999611,0.285302593659942,"Visual",4.43478260869565,5.98548739233145,0.184782608695652,"Foot_leg",5,7.96439805500516,0.148425787106447,"Visual"
"blog",0.846153846153846,0,1.84615384615385,1.23076923076923,0,4.92307692307692,0.0370370370370371,4.85185185185185,3.7037037037037,0.851851851851852,0.222222222222222,0.375533808099405,0,0.375533808099405,0.725011052081984,0,0.277350098112615,0.192450089729875,0.362013992898246,0.775331929653101,0.601517549056852,0.423659272868162,20,20,4.92307692307692,5.04075326171994,0.556521739130435,"Visual",4.85185185185185,5.49199155426278,0.49808429118774,"Hand_arm",4.92307692307692,6.64736938561761,0.265927977839335,"Visual"
"bloom",1,0,2.10526315789474,2.10526315789474,3.89473684210526,5,1.3,3.1,4.1,0.666666666666667,2,0.333333333333333,0,0.809302638222512,0.65783625471062,0.315301767642306,0,0.952311163288627,0.803011572897238,0.607425318241987,0.802295557085754,0.870988340711385,24.5,24.5,5,5.8842708353294,0.354477611940299,"Visual",4.1,4.77985329370493,0.307462686567164,"Head",5,6.78927139540095,0.19784796945505,"Visual"
"blossom",1.21739130434783,0,2.47826086956522,1.47826086956522,3.95652173913043,5,1.6,3.35,3.85,0.65,1.2,0.42174116783665,0,0.510753918455249,0.66534783913046,0.208514414057075,0,0.820782681668123,0.5871429486124,0.489360484929593,0.670820393249937,0.69585237393846,21.5,21.5,5,5.91730220131829,0.353846153846154,"Visual",3.85,4.65332748305016,0.300469483568075,"Head",5,6.75296109932806,0.201772085270638,"Visual"
"blunder",2.06666666666667,0,1.06666666666667,3.53333333333333,0,3.46666666666667,3.8421052631579,3,4.1578947368421,3.10526315789474,1.78947368421053,0.457737708217063,0,0.258198889747161,0.516397779494322,0,0.516397779494322,1.01451454700358,1.15470053837925,0.501459857121279,1.32894013083548,0.418853908291696,17,17,3.53333333333333,4.57589670063708,0.348684210526316,"Interoceptive",4.1578947368421,5.76169379699563,0.149006622516556,"Head",4.1578947368421,6.59685754797793,0.159746562415745,"Head"
"boat",3.5,0.111111111111111,3.22222222222222,1.55555555555556,2.33333333333333,5,2.2962962962963,4.25925925925926,2.55555555555556,0.851851851851852,2.55555555555556,0.514495755427527,0.323380833381777,0.427792631946499,0.615698763455199,0.485071250072666,0,0.608580619450185,0.446576084704722,0.800640769025436,0.362013992898246,0.751067616198811,22.5,22.5,5,6.01661647836595,0.31095406360424,"Visual",4.25925925925926,4.97823730832954,0.272189349112426,"Hand_arm",5,6.98755916930963,0.173114754098361,"Visual"
"body",2.11764705882353,0.529411764705882,4.82352941176471,5,1.17647058823529,4.64705882352941,4.19354838709677,4.25806451612903,3.51612903225806,1.70967741935484,4.74193548387097,0.485071250072666,0.514495755427527,0.392952623996688,0,0.392952623996688,0.492592183071889,1.72084000493382,1.38967003123005,1.23480005782139,2.10069113051073,0.929793594854394,24,24,5,7.03959499939724,0.244372990353698,"Interoceptive",4.74193548387097,6.73899697485702,0.164623467600701,"Torso",5,8.68409831142595,0.121769691957825,"Interoceptive"
"bomb",5,0.230769230769231,2.84615384615385,4,3.38461538461538,5,0.758620689655172,3.96551724137931,2.96551724137931,0.551724137931034,2.55172413793103,0,0.438529009653515,0.554700196225229,0.408248290463863,0.650443635587991,0,0.689470418602625,0.981353242819383,0.778403064003002,0.631676165709237,0.985110831203116,21,21,5,7.21663266273809,0.233082706766917,"Auditory",3.96551724137931,4.72753189717363,0.31629392971246,"Hand_arm",5,7.83787702078953,0.152592718323008,"Visual"
"bondage",2,0,4.08333333333333,3.16666666666667,0.75,4.41666666666667,2.36842105263158,4.63157894736842,2.31578947368421,1.26315789473684,4.10526315789474,0,0,0.288675134594813,0.389249472080761,0.452267016866645,0.514928650544437,1.57093483547534,0.597264720370147,0.671038298207203,0.871913939634328,0.5671308728156,15.5,15.5,4.41666666666667,5.79309610525722,0.30635838150289,"Visual",4.63157894736842,5.81136701015302,0.229390681003584,"Hand_arm",4.63157894736842,7.31037179796687,0.159155990957046,"Hand_arm"
"book",2,0,4,1.05882352941176,3,5,0,5,4,2.22727272727273,0.818181818181818,0,0,0,0.242535625036333,0,0,0,0,0.617213399848368,0.751621623514828,0.394771016975861,19.5,19.5,5,6.0838870172875,0.33203125,"Visual",5,5.85384496899183,0.415094339622642,"Hand_arm",5,7.52309145459291,0.184472723685509,"Hand_arm"
"bookstore",2.41666666666667,0,4,1.75,3.83333333333333,5,3.42105263157895,5,3.78947368421053,1.26315789473684,1.42105263157895,0.514928650544437,0,0,0.753778361444409,0.389249472080761,0,0.507257273501788,0,0.418853908291695,0.561951486949016,0.606976978666884,15.5,15.5,5,6.42155883360728,0.294117647058824,"Visual",5,6.07625826418028,0.250883392226148,"Hand_arm",5,7.8791368278509,0.156765676567657,"Hand_arm"
"boredom",1.78947368421053,0.263157894736842,1.42105263157895,4,0.0526315789473684,2.73684210526316,2.58620689655172,2.37931034482759,4.51724137931035,2.13793103448276,2,0.630603535284611,0.452413928358864,0.507257273501788,0,0.229415733870562,0.452413928358864,1.11858460882206,1.08278058400742,0.508547627715608,0.833415431095548,0.707106781186548,24,24,4,4.53257178639089,0.384615384615385,"Interoceptive",4.51724137931035,5.20132721916126,0.184810126582279,"Head",4.51724137931035,6.16078074270896,0.18693009118541,"Head"
"bottle",2.46666666666667,1.46666666666667,4,1,1.46666666666667,5,0.31578947368421,5,1.68421052631579,4,1.47368421052632,0.516397779494322,0.915475416434127,0,0.377964473009227,0.516397779494322,0,0.477566932940919,0,0.582392725357819,0,0.696692268479466,17,17,5,5.95633317816495,0.25974025974026,"Visual",5,5.81873973182635,0.375527426160338,"Hand_arm",5,7.4188438236311,0.168051359516616,"Visual"
"bouquet",0.235294117647059,0,2.58823529411765,1.11764705882353,5,4.82352941176471,0.0454545454545454,4.45454545454545,3.86363636363636,1.54545454545455,0.590909090909091,0.437237316097603,0,0.507299656195892,0.485071250072666,0,0.392952623996688,0.213200716355611,0.509647191437626,0.833549755446665,0.962500351380157,0.590326052690247,19.5,19.5,5,6.34938879910621,0.363247863247863,"Olfactory",4.45454545454545,5.31287033035223,0.41991341991342,"Hand_arm",5,7.40434469300923,0.206060606060606,"Olfactory"
"bow",2.2,0,3.73333333333333,0.866666666666667,0.133333333333333,4.93333333333333,1,4.59090909090909,1.77272727272727,0.818181818181818,3.04545454545455,0.560611910581388,0,0.457737708217063,0.351865775274498,0.351865775274498,0.258198889747161,1.30930734141595,1.09801079485937,0.922306538331671,1.68003298256636,1.17421798606046,18.5,18.5,4.93333333333333,5.6815663255545,0.415730337078652,"Visual",4.59090909090909,5.09324524621693,0.336032388663968,"Hand_arm",4.93333333333333,6.8078822842178,0.213620259808424,"Visual"
"bowl",1.8125,1.75,4,1.125,0.9375,5,0,5,1.53571428571429,3.28571428571429,0.821428571428571,0.403112887414928,1.18321595661992,0,0.5,0.57373048260195,0,0,0,0.637247719560185,0.762896180361772,0.547964004533647,22,22,5,5.87289610799157,0.277777777777778,"Visual",5,5.48090807055504,0.469798657718121,"Hand_arm",5,7.1609637535278,0.197879858657244,"Visual"
"boxer",3.46153846153846,0,3,2,1.30769230769231,5,3.62068965517241,5,3.13793103448276,2,4.13793103448276,0.518874521662771,0,0.577350269189626,0.577350269189626,0.480384461415261,0,0.49380397379124,0,0.639427083469172,0.534522483824849,0.350931203171798,21,21,5,5.88400575972273,0.338541666666667,"Visual",5,6.55933556770447,0.167630057803468,"Hand_arm",5,7.86183531914808,0.153065367438084,"Hand_arm"
"boxing",4,0.105263157894737,3.89473684210526,3.21052631578947,1.42105263157895,5,3.26666666666667,5,2.36666666666667,1.13333333333333,3.93333333333333,0,0.315301767642306,0.315301767642306,0.418853908291695,0.507257273501788,0,0.583292280985675,0,0.764890496257058,0.571346463723366,0.253708131702462,24.5,24.5,5,6.57346574974019,0.277611940298507,"Visual",5,6.17471200537809,0.246284501061571,"Hand_arm",5,8.03869840172789,0.1468498342018,"Hand_arm"
"boy",3.30769230769231,0,2.23076923076923,1.61538461538462,1.07692307692308,4.84615384615385,2.13793103448276,2.79310344827586,3.10344827586207,1.86206896551724,1,0.480384461415261,0,0.599144689515278,0.650443635587991,0.277350098112615,0.375533808099405,1.18695703168813,1.1457782864819,0.673202770674148,0.789400221281706,0.462910049886276,21,21,4.84615384615385,5.50211639768299,0.370588235294118,"Visual",3.10344827586207,4.09976235703382,0.193037974683544,"Head",4.84615384615385,6.17517084647943,0.202146492586855,"Visual"
"brain",0.4,0,1.1,3.6,0,3.4,0,0.766666666666667,5,0.433333333333333,0.166666666666667,0.516397779494322,0,0.567646212197547,0.516397779494322,0,0.516397779494322,0,0.773854362727667,0,0.858359836662575,0.379049021789452,20,20,3.6,4.43706634656671,0.423529411764706,"Interoceptive",5,5.00714484709724,0.785340314136126,"Head",5,5.97107961876096,0.336322869955157,"Head"
"branch",2.09090909090909,0,3.63636363636364,0.454545454545454,1.63636363636364,5,1.75,4.4,1.9,0,0.65,0.301511344577764,0,0.504524979109513,0.522232967867094,0.80903983495589,0,0.910465468000326,0.502624689950035,0.447213595499958,0,0.5871429486124,15.5,15.5,5,5.7154293845186,0.390070921985816,"Visual",4.4,4.60536550979109,0.505747126436782,"Hand_arm",5,6.57605323060704,0.232361639205746,"Visual"
"break",4.05263157894737,0.210526315789474,4,2.8421052631579,0,4.57894736842105,3.48,5,1.2,1.48,1.64,0.229415733870562,0.418853908291696,0.577350269189626,0.374634324632678,0,0.507257273501788,0.585946527708232,0,0.645497224367903,1.12249721603218,0.860232526704263,22,22,4.57894736842105,6.29567185504285,0.291946308724832,"Visual",5,5.60964460452608,0.296875,"Hand_arm",5,7.52470036885713,0.175535846267554,"Hand_arm"
"breast",0.166666666666667,0.166666666666667,4.16666666666667,2.91666666666667,0.416666666666667,4.25,0,3.52631578947368,0.789473684210526,2,4.8421052631579,0.389249472080761,0.389249472080761,0.577350269189626,0.996204919895622,0.514928650544437,0.452267016866645,0,0.512989176042577,0.535303379031311,2.13437474581095,0.501459857121279,15.5,15.5,4.25,5.58273922541624,0.337931034482759,"Visual",4.8421052631579,5.49442265150044,0.433962264150943,"Torso",4.8421052631579,6.97861825996226,0.208341196452161,"Torso"
"breeze",2.6,0,5,2.73333333333333,1.53333333333333,3.66666666666667,2.04545454545455,3.04545454545455,4.45454545454545,1.27272727272727,4.22727272727273,0.50709255283711,0,0,0.883715101688537,0.639940473422184,0.487950036474267,0.785419070867977,0.652998412254522,0.509647191437626,0.702500173314209,0.751621623514828,18.5,18.5,5,5.99905883728735,0.321888412017167,"Haptic",4.45454545454545,5.87517689716826,0.211480362537764,"Head",5,7.4811138740911,0.163512040432068,"Haptic"
"bride",3.14285714285714,0.642857142857143,2,2.42857142857143,2.28571428571429,5,2.71428571428571,3.47619047619048,3.95238095238095,2.52380952380952,3.23809523809524,0.534522483824849,0.497245158098847,0.392232270276368,0.937614461876991,0.611249845502127,0,0.956182887467515,0.813575295780767,0.740012869900955,0.928388260322567,1.17918454470714,17.5,17.5,5,5.75468763001848,0.28110599078341,"Visual",3.95238095238095,5.58033470918671,0.0898203592814371,"Head",5,7.14230568934936,0.138741470811221,"Visual"
"bright",1.4,0,1.86666666666667,1.26666666666667,0,5,0.222222222222222,2.75,4.41666666666667,1.13888888888889,1.02777777777778,0.736788397613007,0,0.915475416434127,0.457737708217063,0,0,0.421637021355784,0.7319250547114,0.5,0.86694134841251,0.608797930872733,25.5,25.5,5,5.14609743108489,0.524475524475524,"Visual",4.41666666666667,4.7845336391139,0.438953488372093,"Head",5,6.26418749167173,0.261932479627474,"Visual"
"broadcast",4.64705882352941,0,0.764705882352941,1.47058823529412,0,3.88235294117647,0.2,3.7,2.75,4.8,0.95,0.492592183071889,0,0.437237316097603,0.514495755427527,0,0.485071250072666,0.410391340834062,0.571240570577479,0.786397515657049,0.410391340834062,0.6048053188293,18.5,18.5,4.64705882352941,5.45695188408351,0.431693989071038,"Auditory",4.8,5.67645204681634,0.370967741935484,"Mouth",4.8,7.01633010914637,0.207211782630777,"Mouth"
"brochure",1.29411764705882,0,3.88235294117647,0.352941176470588,1.64705882352941,5,0.2,5,2.3,1.05,0,0.469668218313862,0,0.332105582077536,0.492592183071889,0.701888209634219,0,0.410391340834062,0,0.801314709186032,0.51041778553404,0,18.5,18.5,5,5.75088152584964,0.410628019323672,"Visual",5,5.17179782760749,0.584795321637427,"Hand_arm",5,6.90014317248717,0.241237405988364,"Visual"
"brokenness",3.16666666666667,0.166666666666667,4.11111111111111,3.55555555555556,0.722222222222222,4.94444444444444,2.85185185185185,4.62962962962963,3.33333333333333,1.33333333333333,3.74074074074074,0.514495755427526,0.383482494423685,0.323380833381777,0.855585263892997,0.460888598962477,0.235702260395516,0.948833441803618,0.564879030490882,1.1766968108291,0.480384461415261,0.859006250205281,22.5,22.5,4.94444444444444,6.44287240908528,0.286666666666667,"Visual",4.62962962962963,5.98305804537571,0.207459207459207,"Hand_arm",4.94444444444444,7.8385499096779,0.146757679180887,"Visual"
"broom",3.05555555555556,0,4,1.05555555555556,1.83333333333333,5,1.66666666666667,5,1.25,0,1.625,0.235702260395516,0,0,0.235702260395516,0.383482494423685,0,1.12931940514656,0,0.531609533071195,0,0.575779245136914,21,21,5,6.08099508034604,0.33457249070632,"Visual",5,5.1409716485195,0.524017467248908,"Hand_arm",5,7.1186565733947,0.204197390811117,"Visual"
"brother",3.9,0,2.9,2.2,1,4.7,1.53333333333333,3.86666666666667,4.1,3.73333333333333,1.76666666666667,0.316227766016838,0,0.316227766016838,0.421637021355784,0,0.483045891539648,0.507416263404925,0.730296743340221,0.758855762952036,0.639683829949492,0.773854362727667,20,20,4.7,5.84002244002136,0.319727891156463,"Visual",4.1,5.7274893881608,0.171111111111111,"Head",4.7,7.28776541603921,0.158249158249158,"Visual"
"browse",0.928571428571429,0,2.64285714285714,1.71428571428571,0,4.85714285714286,0.48,5,3.68,0,0.2,0.267261241912424,0,0.633323693776651,0.825420305855557,0,0.363136519601281,0.822597511950204,0,0.476095228569523,0,0.408248290463863,19.5,19.5,4.85714285714286,5.17869769240864,0.47887323943662,"Visual",5,5.59296122452679,0.534188034188034,"Hand_arm",5,6.79574164064554,0.256372692645766,"Hand_arm"
"brush",2.93333333333333,0,4.93333333333333,1.46666666666667,0.866666666666667,4.53333333333333,0.545454545454545,5,2.09090909090909,0.227272727272727,0.136363636363636,0.258198889747161,0,0.258198889747161,0.516397779494322,0.351865775274498,0.516397779494322,0.800432783369497,0,0.867897893330058,0.428932027228888,0.351250086657104,18.5,18.5,4.93333333333333,6.23405674732908,0.334841628959276,"Haptic",5,5.12127224346127,0.607954545454545,"Hand_arm",5,7.22145633509934,0.219941348973607,"Hand_arm"
"building",2.07142857142857,0,3.07142857142857,1.21428571428571,1.35714285714286,5,3.42307692307692,4.96153846153846,3.07692307692308,0.769230769230769,1.92307692307692,0.267261241912424,0,0.267261241912424,0.42581531362632,0.497245158098847,0,0.702741882803461,0.196116135138184,0.744208407535251,0.42966892442366,0.560219737108712,20,20,5,5.50856034693979,0.393258426966292,"Visual",4.96153846153846,5.83773492538154,0.296195652173913,"Hand_arm",5,7.15372912494534,0.186094069529652,"Visual"
"bulb",1.15,0,3.5,0.5,0.15,5,0.434782608695652,4.8695652173913,2.17391304347826,0.130434782608696,0.130434782608696,0.5871429486124,0,0.512989176042577,0.512989176042577,0.366347548532523,0,0.589767824619588,0.344350221575091,0.834057656228299,0.344350221575091,0.344350221575091,21.5,21.5,5,5.53448579646792,0.485436893203883,"Visual",4.8695652173913,5.01105141617872,0.612359550561798,"Hand_arm",5,6.65959900108387,0.277175222945288,"Visual"
"bullet",4.1875,0,1.875,1.4375,1.25,4.75,0.09375,3.9375,1.34375,0,1.65625,0.403112887414928,0,0.718795288428261,0.629152869605896,0.577350269189626,0.447213595499958,0.296144581080299,0.618922059817739,0.700662129242646,0,1.45045877058305,24,24,4.75,5.77015708283269,0.351851851851852,"Visual",3.9375,4.08199884029502,0.56,"Hand_arm",4.75,6.38359162731371,0.231354642313546,"Visual"
"burial",2.90909090909091,0,2.27272727272727,3.54545454545455,2.90909090909091,4.81818181818182,2.6,4.25,1.75,0,2.25,0.831209414593634,0,1.00904995821903,0.687551650952329,0.539359889970594,0.404519917477945,0.99472291830968,0.444261658319319,1.11803398874989,0,0.638666373658505,15.5,15.5,4.81818181818182,6.01291843279876,0.292817679558011,"Visual",4.25,4.80721751290696,0.391705069124424,"Hand_arm",4.81818181818182,6.89986572478655,0.176460795738305,"Visual"
"burn",1.70588235294118,0.529411764705882,5,4.23529411764706,3.17647058823529,4.23529411764706,2.4,4.57142857142857,2.05714285714286,4.62857142857143,2.8,0.469668218313862,0.514495755427526,0,0.437237316097603,0.528594139870924,0.437237316097603,0.774596669241483,0.502096445253434,1.08310167745114,0.490240894309911,0.867721831274625,26,26,5,6.79764945565188,0.236760124610592,"Haptic",4.62857142857143,6.20734494874702,0.15625,"Mouth",5,8.2094777804964,0.126504018642698,"Haptic"
"bus",4,0,2.94117647058824,2.17647058823529,2.23529411764706,5,4.5,3.6,2.7,1.05,2.35,0,0,0.242535625036333,0.63593377383646,0.437237316097603,0,0.512989176042577,0.598243041616119,0.656946685331786,0.223606797749979,0.489360484929593,18.5,18.5,5,6.17906076059128,0.305755395683453,"Visual",4.5,5.55697793950093,0.242957746478873,"Foot_leg",5,7.41395548236725,0.1636503658067,"Visual"
"butt",1.08333333333333,0,4.5,2.83333333333333,1.25,4.16666666666667,1.26315789473684,2.05263157894737,0,0,4.94736842105263,0.288675134594813,0,0.522232967867094,0.389249472080761,0.621581560508061,0.389249472080762,1.09757840839418,1.02597835208515,0,0,0.229415733870562,15.5,15.5,4.5,5.74317143120316,0.325301204819277,"Haptic",4.94736842105263,5.08852780053001,0.598726114649682,"Torso",4.94736842105263,6.84837695248853,0.223898372369988,"Torso"
"butter",1.05263157894737,4.52631578947368,3.89473684210526,2.15789473684211,2.57894736842105,4.8421052631579,0,4.28,0.6,4.72,0,0.229415733870562,0.512989176042577,0.315301767642306,0.764719112901873,0.507257273501788,0.374634324632678,0,0.458257569495584,0.5,0.458257569495584,0,22,22,4.8421052631579,6.64719195483646,0.198895027624309,"Visual",4.72,5.68539195715835,0.491666666666667,"Mouth",4.8421052631579,7.81600944759213,0.168993387215283,"Visual"
"butterfly",1,0,2.5,1.5,0.357142857142857,5,1.33333333333333,3.66666666666667,3.52380952380952,0.0952380952380952,1.14285714285714,0,0,0.518874521662771,0.518874521662771,0.497245158098847,0,0.658280588604383,0.577350269189626,0.601585207518238,0.300792603759119,0.654653670707977,17.5,17.5,5,5.25413797949793,0.482758620689655,"Visual",3.66666666666667,4.59337748593626,0.365853658536585,"Hand_arm",5,6.23135144544579,0.248520710059172,"Visual"
"button",1.89473684210526,0,4.47368421052632,0.473684210526316,0,4.94736842105263,0,5,0.68,0.04,0.4,0.315301767642306,0,0.512989176042577,0.512989176042577,0,0.229415733870562,0,0,0.690410505906933,0.2,0.577350269189626,22,22,4.94736842105263,6.01420822681562,0.419642857142857,"Visual",5,5.00504152822343,0.816993464052288,"Hand_arm",5,6.99943275057206,0.279181850240978,"Hand_arm"
"cabinet",2.33333333333333,0,4,0.866666666666667,1.93333333333333,5,0.972222222222222,5,2.08333333333333,0.305555555555556,1.66666666666667,0.487950036474267,0,0,0.516397779494322,0.961150104723255,0,0.65404722901162,0,0.769972170183535,0.467176592151157,0.676123403782813,25.5,25.5,5,5.93996649073061,0.35377358490566,"Visual",5,5.18778398441929,0.46814404432133,"Hand_arm",5,7.04192795446414,0.206944125086227,"Hand_arm"
"cactus",1,0,4.11764705882353,1.41176470588235,0.647058823529412,5,2.4,4.57142857142857,1.48571428571429,0,1.08571428571429,0,0,0.332105582077536,0.712287119900725,0.492592183071889,0,1.03469233847271,0.502096445253434,0.50709255283711,0,0.445330582523918,26,26,5,5.83728898570492,0.410628019323672,"Visual",4.57142857142857,4.84762810280782,0.479041916167665,"Hand_arm",5,6.78833263418924,0.230209703629188,"Visual"
"cake",1.27777777777778,5,3.22222222222222,2.33333333333333,4.22222222222222,5,0,4.08333333333333,2.20833333333333,5,0.75,0.460888598962477,0,0.427792631946499,0.685994340570035,0.427792631946499,0,0,0.28232985128664,0.658005330140078,0,0.442325868464691,21,21,5,7.20172029088466,0.176781002638522,"Visual",5,5.88941168963088,0.41522491349481,"Mouth",5,8.32894932729382,0.151070079731431,"Gustatory"
"call",4.95,0,2.25,2.3,0,3.5,0.0434782608695652,3.60869565217391,2.26086956521739,5,0.739130434782609,0.223606797749979,0,0.786397515657049,0.470162345981627,0,0.512989176042577,0.208514414057075,0.583027399541909,0.688700443150182,0,0.44897775854488,21.5,21.5,4.95,5.7258088901108,0.380769230769231,"Auditory",5,5.6872732251659,0.425373134328358,"Mouth",5,7.18987316612023,0.202821869488536,"Mouth"
"calm",3,0.230769230769231,2.30769230769231,4.61538461538461,1.23076923076923,3.76923076923077,1.58333333333333,2,4.41666666666667,2.95833333333333,4.29166666666667,0.577350269189626,0.438529009653515,0.480384461415261,0.506369683541833,0.438529009653515,0.438529009653515,0.829702233998107,0.722315118514615,0.583592075121765,0.806450444131925,0.69025305168635,18.5,18.5,4.61538461538461,5.77931455844401,0.289340101522843,"Interoceptive",4.41666666666667,5.87772118797201,0.185792349726776,"Head",4.61538461538461,7.34399564879377,0.144212523719165,"Interoceptive"
"camera",2.3125,0,4,1.0625,0.1875,5,1.07142857142857,5,3.85714285714286,0,0.964285714285714,0.478713553878169,0,0,0.25,0.403112887414928,0,0.716398990247413,0,0.356348322549899,0,0.331343265796002,22,22,5,5.873002282149,0.398009950248756,"Visual",5,5.69299883247711,0.459016393442623,"Hand_arm",5,7.28788849126695,0.21317091739627,"Visual"
"can",1.84615384615385,0.0769230769230769,3.30769230769231,1.23076923076923,0.076923076923077,4.46153846153846,1.24137931034483,4.68965517241379,2.6551724137931,2.75862068965517,1.24137931034483,0.554700196225229,0.277350098112615,0.630425171956115,0.725011052081984,0.277350098112615,0.518874521662771,1.27209535844811,0.470823615430758,0.85673224976258,1.43066349277412,0.8304547985374,21,21,4.46153846153846,5.1064477782678,0.398601398601399,"Visual",4.68965517241379,5.27376163759728,0.273972602739726,"Hand_arm",4.68965517241379,6.54082064415203,0.195569050832209,"Hand_arm"
"cancel",2.21052631578947,0,1.05263157894737,2.8421052631579,0,4,1.16666666666667,4.93333333333333,3.2,3.76666666666667,1.4,0.535303379031311,0,0.229415733870562,0.501459857121279,0,0,0.698931861576246,0.253708131702462,0.484234198111502,0.504006932993731,0.563241847975046,24.5,24.5,4,4.62489975346363,0.395833333333333,"Visual",4.93333333333333,5.94964301662553,0.26036866359447,"Hand_arm",4.93333333333333,6.76449319875958,0.200771098100814,"Hand_arm"
"cancer",1.70588235294118,0.294117647058823,2.17647058823529,4.35294117647059,1.17647058823529,4.05882352941176,0.4,1.05,2.8,1.35,4.35,0.685994340570035,0.469668218313862,0.63593377383646,0.606339062590832,0.392952623996688,0.658652814016432,0.502624689950035,0.825577947481897,1.32188063797479,1.13670808176853,0.812727700887249,18.5,18.5,4.35294117647059,5.49887748838171,0.294871794871795,"Interoceptive",4.35,4.76142218820058,0.396984924623116,"Torso",4.35294117647059,6.49680338172971,0.171152176609203,"Interoceptive"
"candelabra",0.75,0,2.5,0.416666666666667,1.25,5,0,4.52631578947368,1.68421052631579,0,0.421052631578947,0.621581560508061,0,0.522232967867094,0.514928650544437,0.452267016866645,0,0,0.512989176042577,0.749268649265355,0,0.507257273501788,15.5,15.5,5,5.23020315110308,0.504201680672269,"Visual",4.52631578947368,4.60392026724217,0.682539682539682,"Hand_arm",5,6.22013406548724,0.302146832759078,"Visual"
"candle",1.23076923076923,0,3.23076923076923,1.46153846153846,4.53846153846154,5,0,4.75862068965517,2.3448275862069,1.44827586206897,0.413793103448276,0.438529009653515,0,0.438529009653515,0.518874521662771,0.518874521662771,0,0,0.435494170355693,0.813978854980078,0.736119501971158,0.501230014158765,21,21,5,6.35942972027498,0.323383084577114,"Visual",4.75862068965517,4.98337721959656,0.530769230769231,"Hand_arm",5,7.24917273841876,0.204691063090455,"Visual"
"candy",1.42857142857143,5,3.21428571428571,2.5,3,4.5,0,3.96153846153846,1.19230769230769,5,0.0769230769230769,0.513552591013095,0,0.578934223521839,0.85485041426511,0.554700196225229,0.518874521662771,0,0.196116135138184,0.49146562599887,0,0.271746488194703,20,20,5,6.65598437039639,0.181818181818182,"Gustatory",5,5.73744686983154,0.488721804511278,"Mouth",5,7.85002501153071,0.167371712341365,"Gustatory"
"cannon",4.7,0.05,1.95,2.05,3.2,5,1.47826086956522,4,2.1304347826087,0.173913043478261,1.47826086956522,0.470162345981627,0.223606797749979,0.887041208323017,0.825577947481896,0.523148363780597,0,0.99405346560943,0.674199862463242,1.0137396037394,0.38755338788159,1.16266016364477,21.5,21.5,5,6.52355262152368,0.292035398230089,"Visual",4,4.31130127128851,0.413145539906103,"Hand_arm",5,7.09897925902099,0.18885294849465,"Visual"
