"Word","Word_Chinese","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","N_perceptual","N_action","Max_strength.perceptual","Minkowski3.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Minkowski3.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor"
"map","地图",0.466666666666667,0,1.6,0.533333333333333,0,4,1.06666666666667,2.26666666666667,1.26666666666667,0.333333333333333,1.2,0.516397779494322,0,0.50709255283711,0.516397779494322,0,0,0.79880863671798,0.703731550548997,0.961150104723255,0.487950036474267,0.774596669241484,15,15,4,4.08863266790478,0.606060606060606,"Visual",2.26666666666667,2.55385001371741,0.315217391304348,"Hand_arm",4,4.39693184737964,0.31413612565445,"Visual"
"situation","地步",0,0,1.42857142857143,1.42857142857143,0,1.85714285714286,2.92857142857143,2.57142857142857,1.78571428571429,0.714285714285714,1.78571428571429,0,0,0.85163062725264,0.755928946018455,0,0.949262293098647,0.730045911547372,0.937614461876991,0.699293206753068,0.468807230938496,0.892582375303981,14,14,1.85714285714286,2.30434914978057,0.393939393939394,"Visual",2.92857142857143,3.77679331571595,0.226277372262774,"Foot_leg",2.92857142857143,4.04346280678693,0.201970443349754,"Foot_leg"
"scene","场面",1.44444444444444,0,1,1.33333333333333,0,4,1.44444444444444,3.44444444444444,2.22222222222222,0.888888888888889,2.44444444444444,1.42400062421959,0,0.5,0.707106781186548,0,0,0.52704627669473,0.726483157256779,0.440958551844098,0.781735959970572,0.52704627669473,9,9,4,4.12880934261821,0.514285714285714,"Visual",3.44444444444444,4.12445949343829,0.24468085106383,"Hand_arm",4,5.19923501272201,0.219512195121951,"Visual"
"keynote","基调",0.117647058823529,0,0.470588235294118,0.88235294117647,0,1.47058823529412,1.41176470588235,3.58823529411765,1.82352941176471,1.17647058823529,2.52941176470588,0.332105582077536,0,0.514495755427527,0.485071250072666,0,0.943242218283799,0.618346942400842,0.507299656195892,0.528594139870924,0.727606875108999,0.514495755427527,17,17,1.47058823529412,1.58383894053301,0.5,"Visual",3.58823529411765,4.17721727200746,0.229050279329609,"Hand_arm",3.58823529411765,4.25177778042381,0.266375545851528,"Hand_arm"
"degenerate","堕落",0.411764705882353,0,1.05882352941176,1.76470588235294,0,1.64705882352941,0.941176470588235,1.94117647058824,1.23529411764706,0.823529411764706,2.52941176470588,0.507299656195892,0,0.428746462856272,0.664211164155071,0,0.606339062590832,0.826936230559385,0.966345450349804,0.752446988556825,0.63593377383646,0.717430053979439,17,17,1.76470588235294,2.23875137155056,0.36144578313253,"Interoceptive",2.52941176470588,2.99163905181299,0.228346456692913,"Torso",2.52941176470588,3.36184334334322,0.204761904761905,"Torso"
"situation","境地",0.631578947368421,0,1.15789473684211,2.05263157894737,0,2.36842105263158,1.42105263157895,3.05263157894737,2.42105263157895,0.894736842105263,2.47368421052632,0.683985568056769,0,0.602140431639667,0.70503618587404,0,0.955133865881838,0.768533196975772,0.848114523878724,0.692482608982125,0.65783625471062,0.772328445721233,19,19,2.36842105263158,2.87397056527324,0.38135593220339,"Visual",3.05263157894737,3.94422205416495,0.21025641025641,"Hand_arm",3.05263157894737,4.39851832799806,0.185303514376997,"Hand_arm"
"realm","境界",0.526315789473684,0,1.21052631578947,2.31578947368421,0,2.42105263157895,1.31578947368421,2.8421052631579,2.52631578947368,1.10526315789474,2.68421052631579,0.512989176042577,0,0.535303379031311,0.749268649265355,0,0.768533196975772,0.582392725357819,0.764719112901873,0.772328445721233,0.875261030404661,0.749268649265355,19,19,2.42105263157895,3.05562736548208,0.373983739837398,"Visual",2.8421052631579,3.95893062260967,0.165829145728643,"Hand_arm",2.8421052631579,4.49099105565751,0.167701863354037,"Hand_arm"
"wall","墙壁",0.444444444444444,0,3,0.222222222222222,0,4.22222222222222,0.333333333333333,0.333333333333333,0.111111111111111,0.111111111111111,1.11111111111111,0.52704627669473,0,1.22474487139159,0.440958551844098,0,0.440958551844098,0.5,0.5,0.333333333333333,0.333333333333333,0.927960727138337,9,9,4.22222222222222,4.67795620556608,0.535211267605634,"Visual",1.11111111111111,1.13147630436878,0.5,"Torso",4.22222222222222,4.69991788447208,0.426966292134831,"Visual"
"morale","士气",0.45,0,1.15,2.55,0,1.15,0.95,2.4,1.85,1,2.95,0.6048053188293,0,0.812727700887249,0.759154654516248,0,0.875093979915421,0.759154654516248,0.940324691963255,0.670820393249937,0.64888568452305,0.68633274115326,20,20,2.55,2.70142814249658,0.481132075471698,"Interoceptive",2.95,3.62628333475579,0.218579234972678,"Torso",2.95,4.06960720391097,0.204152249134948,"Torso"
"magnificent feat","壮举",0.157894736842105,0,0.842105263157895,1,0,1.21052631578947,2.42105263157895,3.73684210526316,1.36842105263158,0.473684210526316,2.42105263157895,0.374634324632678,0,0.834210065120614,0.942809041582063,0,0.630603535284611,0.901590537370498,0.65337629647495,0.683985568056769,0.512989176042577,0.606976978666884,19,19,1.21052631578947,1.49999730010908,0.377049180327869,"Visual",3.73684210526316,4.36613041495843,0.313131313131313,"Hand_arm",3.73684210526316,4.42436448744513,0.274131274131274,"Hand_arm"
"prestige","声望",1.52173913043478,0,0.304347826086957,0.608695652173913,0,1.69565217391304,0.521739130434783,2.1304347826087,1.26086956521739,0.956521739130435,1.34782608695652,0.790256875233462,0,0.470471968896965,0.499010879347845,0,0.764840007553312,0.66534783913046,0.86887324245971,0.864312196560091,1.1862186242451,0.647280721183483,23,23,1.69565217391304,2.05299944096574,0.410526315789474,"Visual",2.1304347826087,2.47384585575435,0.258741258741259,"Hand_arm",2.1304347826087,2.87617088570538,0.205882352941176,"Hand_arm"
"sunset","夕阳",1.70833333333333,0,0.708333333333333,1.08333333333333,0.458333333333333,4.66666666666667,0.583333333333333,0.875,2.20833333333333,0.208333333333333,2.20833333333333,0.69025305168635,0,0.550032937090187,0.503610155185335,0.779027636204913,0.481543412343077,0.583592075121765,0.797414299606792,0.832970935693524,0.414851116999053,0.883627241233132,24,24,4.66666666666667,4.76717072148305,0.541062801932367,"Visual",2.20833333333333,2.81960632445305,0.328767123287671,"Head",4.66666666666667,5.07558110220223,0.31728045325779,"Visual"
"night view","夜景",1.88235294117647,0,0.88235294117647,0.88235294117647,0.0588235294117647,4.41176470588235,0.176470588235294,0.588235294117647,1.82352941176471,0.176470588235294,1.23529411764706,0.600245047998781,0,0.696630546019236,0.485071250072666,0.242535625036333,0.507299656195892,0.392952623996688,0.507299656195892,0.808957208204416,0.392952623996688,0.664211164155071,17,17,4.41176470588235,4.54543089502834,0.543478260869565,"Visual",1.82352941176471,2.01351187427555,0.411764705882353,"Head",4.41176470588235,4.67349078899854,0.364077669902913,"Visual"
"righteousness","大义",0.111111111111111,0,0.555555555555556,1.11111111111111,0,1.83333333333333,1.27777777777778,3.11111111111111,2.05555555555556,0.888888888888889,2.66666666666667,0.323380833381777,0,0.615698763455199,0.471404520791032,0,0.785905247993376,0.826442094733631,0.900254139862666,0.872604096080652,0.676399541594523,0.685994340570035,18,18,1.83333333333333,1.97524644946293,0.507692307692308,"Visual",3.11111111111111,3.9267800268057,0.222222222222222,"Hand_arm",3.11111111111111,4.08677079199075,0.228571428571429,"Hand_arm"
"taboo","大忌",0.0476190476190476,0,0.380952380952381,1.19047619047619,0,1.04761904761905,0.571428571428572,1.42857142857143,0.952380952380952,0.619047619047619,1.19047619047619,0.218217890235992,0,0.497613351528119,0.679635756787974,0,0.740012869900955,0.746420027292179,1.12122382116278,0.973457265430305,0.804747816162957,1.07791686224159,21,21,1.19047619047619,1.42478716251335,0.446428571428571,"Interoceptive",1.42857142857143,1.80597731263266,0.18,"Hand_arm",1.42857142857143,2.06320148690045,0.192307692307692,"Hand_arm"
"drama","大戏",1.84,0,0.88,0.88,0,3.24,1.24,3,2.32,1.2,2.56,0.850490054811538,0,0.881286937760152,0.665832811847939,0,1.09087121146357,0.778888096369862,1.04083299973307,0.945163125250522,1.19023807142381,0.869865890046659,25,25,3.24,3.46508613026117,0.473684210526316,"Visual",3,3.91266990589337,0.174418604651163,"Hand_arm",3.24,4.66473806928984,0.188811188811189,"Visual"
"thigh","大腿",0.12,0,3.92,2.08,0,2.12,4,0.48,0.32,0.08,1.28,0.33166247903554,0,0.276887462097269,0.640312423743285,0,0.881286937760152,0,0.585946527708232,0.476095228569523,0.276887462097269,0.613731754650732,25,25,3.92,4.28658258639541,0.475728155339806,"Haptic",4,4.04615341732675,0.636363636363636,"Foot_leg",4,5.25366130092468,0.277777777777778,"Foot_leg"
"natural bonds and ethical relations","天伦",0.96,0,1.32,2.28,0,2.56,1.2,2.6,2.36,1.12,3.04,0.351188458428424,0,0.556776436283002,0.613731754650732,0,0.869865890046659,0.577350269189626,1.04083299973307,0.810349718742881,0.725718035235908,0.840634680861233,25,25,2.56,3.16864799858917,0.359550561797753,"Visual",3.04,3.95677729844964,0.186046511627907,"Torso",3.04,4.54299400794283,0.174311926605505,"Torso"
"heaven","天堂",1.4,0.04,0.96,1.8,0.12,3.76,0.84,1.8,2,0.4,2.32,0.763762615825973,0.2,0.675771164423776,0.816496580927726,0.33166247903554,0.66332495807108,0.850490054811538,1.15470053837925,0.763762615825973,0.5,0.945163125250522,25,25,3.76,3.97103881855888,0.46039603960396,"Visual",2.32,2.99910610404683,0.260869565217391,"Torso",3.76,4.47468544962992,0.240932642487047,"Visual"
"sky","天空",1.35,0,0.2,0.3,0,5,0.2,0.3,2.35,0.2,1.25,0.670820393249937,0,0.410391340834062,0.470162345981627,0,0,0.410391340834062,0.470162345981627,1.08942283125661,0.410391340834062,0.786397515657049,20,20,5,5.03305268915577,0.72992700729927,"Visual",2.35,2.46478632771635,0.5,"Head",5,5.22284542928852,0.448430493273543,"Visual"
"talent","天资",0.0588235294117647,0,0.647058823529412,1.64705882352941,0,0.941176470588235,0.88235294117647,2.58823529411765,2.11764705882353,0.588235294117647,1.82352941176471,0.242535625036333,0,0.606339062590832,0.701888209634219,0,0.747545001596402,0.696630546019236,0.795206225564457,0.927520413601263,0.507299656195892,0.392952623996688,17,17,1.64705882352941,1.7729462111859,0.5,"Interoceptive",2.58823529411765,3.23290051443184,0.25,"Hand_arm",2.58823529411765,3.40167450819765,0.229166666666667,"Hand_arm"
"sun","太阳",1.29411764705882,0,0.705882352941176,0.764705882352941,0,4.94117647058824,0.823529411764706,1.29411764705882,3.05882352941176,0.529411764705882,2.64705882352941,0.919558717697852,0,0.919558717697852,0.562295714538387,0,0.242535625036333,0.727606875108999,1.04670350878084,0.826936230559385,0.514495755427527,0.785905247993376,17,17,4.94117647058824,4.98134578335149,0.641221374045802,"Visual",3.05882352941176,3.68505101757956,0.302816901408451,"Head",4.94117647058824,5.57899946355861,0.307692307692308,"Visual"
"hair","头发",0.117647058823529,0,3.82352941176471,0.705882352941177,0,4,0.0588235294117647,0.470588235294118,3.88235294117647,0.117647058823529,0.411764705882353,0.332105582077536,0,0.392952623996688,0.587867532097255,0,0.707106781186548,0.242535625036333,0.624264272846798,0.485071250072666,0.332105582077536,0.507299656195892,17,17,4,4.93586029548979,0.462585034013605,"Visual",3.88235294117647,3.88623821066059,0.773809523809524,"Head",4,5.63515543105247,0.294372294372294,"Visual"
"miracle","奇迹",0.941176470588235,0,0.705882352941176,2.11764705882353,0,2.70588235294118,0.88235294117647,2.88235294117647,3.05882352941176,1.29411764705882,2,0.658652814016432,0,0.469668218313862,0.696630546019236,0,1.31171194829281,0.857492925712544,0.992619825334483,0.826936230559385,0.685994340570035,0.866025403784439,17,17,2.70588235294118,3.12418788856999,0.418181818181818,"Visual",3.05882352941176,3.9878865500739,0.215116279069767,"Head",3.05882352941176,4.54545059797719,0.184397163120567,"Head"
"opportunity","契机",0.208333333333333,0,0.75,1.70833333333333,0,1.41666666666667,1.125,3.125,2.125,0.833333333333333,2.25,0.414851116999053,0,0.531609533071195,0.69025305168635,0,0.717281502356772,0.797414299606792,1.07592225353516,0.679673834820151,0.761386987626881,0.675663924692176,24,24,1.70833333333333,2.02141107228131,0.418367346938775,"Interoceptive",3.125,3.76821216250856,0.242290748898678,"Hand_arm",3.125,3.95290885164398,0.230769230769231,"Hand_arm"
"conventional verbal exchanges","套话",0.111111111111111,0,0.277777777777778,0.166666666666667,0,0.888888888888889,0.444444444444444,1.33333333333333,0.555555555555556,0.444444444444444,0.611111111111111,0.323380833381777,0,0.460888598962477,0.383482494423685,0,0.676399541594523,0.615698763455199,1.02899151085505,0.704792186494566,0.983524408155643,0.697802339187225,18,18,0.888888888888889,0.900315446560432,0.615384615384615,"Visual",1.33333333333333,1.43348599664368,0.262295081967213,"Hand_arm",1.33333333333333,1.54324658348902,0.275862068965517,"Hand_arm"
"witchcraft","妖术",0.904761904761905,0,0.761904761904762,1.04761904761905,0,2.23809523809524,0.857142857142857,3.23809523809524,2.28571428571429,1.66666666666667,1.85714285714286,0.700340053457026,0,0.700340053457026,0.669043382464133,0,0.768424485864545,1.01418510567422,0.943650459903555,0.717137165600636,0.912870929175277,0.853563956930838,21,21,2.23809523809524,2.38365407605191,0.451923076923077,"Visual",3.23809523809524,3.86103158614916,0.240384615384615,"Hand_arm",3.23809523809524,4.14280052014791,0.217948717948718,"Hand_arm"
"magic bullet","妙法",0.294117647058823,0,0.88235294117647,1.82352941176471,0,1.52941176470588,0.88235294117647,2.76470588235294,1.94117647058824,1.29411764705882,2.23529411764706,0.469668218313862,0,0.485071250072666,0.808957208204416,0,0.717430053979439,0.857492925712544,1.03255821656129,0.747545001596402,1.04670350878084,0.903424856082804,17,17,1.82352941176471,2.17953135012825,0.402597402597403,"Interoceptive",2.76470588235294,3.4889440956489,0.206451612903226,"Hand_arm",2.76470588235294,3.75211209994603,0.202586206896552,"Hand_arm"
"power","威力",0.652173913043478,0,2.17391304347826,2.60869565217391,0,1.73913043478261,1.69565217391304,3.78260869565217,2.1304347826087,1.56521739130435,3.30434782608696,0.572768051751073,0,0.886882892394557,0.656376446504361,0,0.864312196560091,0.702901946394417,0.59973643750101,0.757048564917911,0.787752092782872,0.634950435338042,23,23,2.60869565217391,3.22570920211872,0.363636363636364,"Interoceptive",3.78260869565217,4.77072507794804,0.177700348432056,"Hand_arm",3.78260869565217,5.21887840057413,0.192477876106195,"Hand_arm"
"power and influence","威势",0.8,0,1.9,1.8,0,2.4,1.75,3.8,2.25,1.5,3.25,0.523148363780597,0,0.911909506128991,0.894427190999916,0,0.99472291830968,0.910465468000326,0.767771895949915,0.444261658319319,0.512989176042577,0.716350399411379,20,20,2.4,3.00099966685173,0.347826086956522,"Visual",3.8,4.78160093256261,0.183266932270916,"Hand_arm",3.8,5.14699765305453,0.195372750642674,"Hand_arm"
"prestige","威风",1.23333333333333,0,1.16666666666667,2.06666666666667,0,2.63333333333333,1.53333333333333,3.7,2.5,1.3,3.46666666666667,0.727932041794606,0,0.912870929175277,0.691491807283521,0,1.06619961038982,0.860366134304153,0.749712588607955,0.682288239221013,0.702213249857806,0.776079152261361,30,30,2.63333333333333,3.12616312258852,0.370892018779343,"Visual",3.7,4.84514221744647,0.192,"Hand_arm",3.7,5.24503940604561,0.188775510204082,"Hand_arm"
"suspect","嫌疑",0.2,0,0.76,1.64,0,1.48,0.68,2.44,1.8,0.96,1.88,0.408248290463863,0,0.522812904711937,0.637704215656966,0,0.653197264742181,0.627162924074226,0.869865890046659,0.816496580927726,0.789514618821801,0.665832811847939,25,25,1.64,2.00827504790396,0.401960784313725,"Interoceptive",2.44,3.0438962046798,0.22680412371134,"Hand_arm",2.44,3.31114493239864,0.206081081081081,"Hand_arm"
"subtitle","字幕",1.16666666666667,0,0.333333333333333,0.277777777777778,0,4,0.611111111111111,2.27777777777778,1.72222222222222,0.666666666666667,1.44444444444444,1.2485285456936,0,0.485071250072666,0.460888598962477,0,0,0.607684988914186,1.22741026055367,1.22741026055367,0.76696498884737,0.855585263892997,18,18,4,4.03401069583804,0.692307692307692,"Visual",2.27777777777778,2.73525611190846,0.247933884297521,"Hand_arm",4,4.4158963008184,0.32,"Visual"
"comfort","安慰",0.633333333333333,0.0333333333333333,2.5,3.26666666666667,0.0333333333333333,1.43333333333333,0.433333333333333,2,1.7,0.933333333333333,2.96666666666667,0.490132517853561,0.182574185835055,0.682288239221013,0.449776445108803,0.182574185835055,0.504006932993731,0.568320777155935,0.787838597158335,0.595963433268438,0.784915252764901,0.614947899858378,30,30,3.26666666666667,3.77234722102235,0.409282700421941,"Interoceptive",2.96666666666667,3.41759535862531,0.315352697095436,"Torso",3.26666666666667,4.54037975676936,0.202928870292887,"Interoceptive"
"strength","实力",0.380952380952381,0,1.85714285714286,1.52380952380952,0,1.85714285714286,2,3.95238095238095,2.0952380952381,1.23809523809524,2.66666666666667,0.497613351528119,0,0.72702917999997,0.813575295780767,0,1.2363540870525,0.894427190999916,0.589592272353571,0.700340053457026,0.624880941040924,0.730296743340222,21,21,1.85714285714286,2.54087782690684,0.330508474576271,"Visual",3.95238095238095,4.6384977290726,0.227091633466136,"Hand_arm",3.95238095238095,4.87986189437937,0.224932249322493,"Hand_arm"
"material object","实物",0.476190476190476,0.142857142857143,3.33333333333333,1.42857142857143,0.19047619047619,3.61904761904762,1.66666666666667,3.28571428571429,1.71428571428571,0.952380952380952,1.66666666666667,0.511766315719159,0.358568582800318,0.577350269189626,0.50709255283711,0.402373908081478,0.497613351528119,0.856348838577675,0.783763812819726,0.845154254728516,0.973457265430305,0.795822425754221,21,21,3.61904761904762,4.43902596608229,0.378238341968912,"Visual",3.28571428571429,3.69952029182378,0.251282051282051,"Hand_arm",3.61904761904762,5.16894823299138,0.188144329896907,"Visual"
"propaganda","宣传",0.142857142857143,0,0,0.428571428571429,0,0.857142857142857,0.285714285714286,2.14285714285714,1.21428571428571,0.642857142857143,1.14285714285714,0.363136519601281,0,0,0.646206172658864,0,0.534522483824849,0.468807230938495,0.864437821507567,0.974961255922229,0.633323693776651,0.864437821507567,14,14,0.857142857142857,0.892685681360892,0.6,"Visual",2.14285714285714,2.37590518140221,0.342105263157895,"Hand_arm",2.14285714285714,2.4171901135908,0.3125,"Hand_arm"
"appearance","容颜",0.0434782608695652,0,0.956521739130435,0.826086956521739,0,3.47826086956522,0.521739130434783,1.21739130434783,2.43478260869565,0.869565217391304,1.60869565217391,0.208514414057075,0,0.975996500998069,0.491026190103531,0,1.03877398090211,0.66534783913046,0.902346523798844,0.895751941947086,0.86887324245971,0.722315118514615,23,23,3.47826086956522,3.51746409201412,0.655737704918033,"Visual",2.43478260869565,2.76768576577491,0.287581699346405,"Head",3.47826086956522,4.01495898702849,0.290909090909091,"Visual"
"long-cherished wish","宿愿",0.0666666666666667,0,0.8,1.8,0,1.2,1.33333333333333,2.9,2.03333333333333,1.3,2.6,0.253708131702462,0,0.484234198111502,0.66436383882992,0,0.714384229659507,0.546672273590534,0.844862771962569,0.764890496257058,0.987857312047402,0.894427190999916,30,30,1.8,2.0060066334754,0.46551724137931,"Interoceptive",2.9,3.80154770920507,0.157377049180328,"Hand_arm",2.9,3.97929657632274,0.206650831353919,"Hand_arm"
"sustenance","寄托",0.142857142857143,0,1.19047619047619,1.95238095238095,0,1.23809523809524,1.0952380952381,2.95238095238095,1.76190476190476,1.14285714285714,2.95238095238095,0.358568582800318,0,0.601585207518238,0.669043382464133,0,0.624880941040924,0.624880941040924,0.740012869900955,0.768424485864545,1.19522860933439,0.864649667564296,21,21,1.95238095238095,2.22600129029557,0.431578947368421,"Interoceptive",2.95238095238095,3.90931736541687,0.1875,"Torso",2.95238095238095,4.13644264622682,0.204620462046205,"Hand_arm"
"dialogue","对白",2.65,0,0.8,0.65,0,2.3,1.1,3.3,1.65,1.7,1.5,1.13670808176853,0,0.615587011251093,0.5871429486124,0,0.801314709186032,0.967906041546987,0.732695097065047,0.812727700887249,1.21828179265545,1,20,20,2.65,3.16029219377901,0.4140625,"Auditory",3.3,3.68521307973664,0.237837837837838,"Hand_arm",3.3,4.33760730521548,0.210862619808307,"Hand_arm"
"dialogue","对话",2.5,0,0.8,1.3,0,1.95,0.75,2.9,2.4,1.65,1.9,0.606976978666884,0,0.523148363780597,0.801314709186032,0,1.19097483291276,0.638666373658505,0.967906041546987,0.820782681668123,1.08942283125661,0.85224162622679,20,20,2.5,2.95292728676423,0.381679389312977,"Auditory",2.9,3.68368762360351,0.223958333333333,"Hand_arm",2.9,4.23089230729052,0.179566563467492,"Hand_arm"
"cover","封面",0,0,1.14285714285714,0.214285714285714,0,4,0.5,1.21428571428571,1.21428571428571,0.214285714285714,1,0,0,0.363136519601282,0.42581531362632,0,0,0.518874521662771,0.892582375303981,1.05090228108783,0.42581531362632,0.554700196225229,14,14,4,4.03106132051429,0.746666666666667,"Visual",1.21428571428571,1.6769369072403,0.241379310344828,"Hand_arm",4,4.12556491971691,0.421052631578947,"Visual"
"future","将来",1.44444444444444,0,0.777777777777778,1.88888888888889,0,2.55555555555556,1.55555555555556,3.22222222222222,2.66666666666667,0.888888888888889,2.33333333333333,0.52704627669473,0,0.440958551844098,0.781735959970572,0,0.52704627669473,0.726483157256779,0.666666666666667,0.707106781186548,0.781735959970572,0.707106781186548,9,9,2.55555555555556,2.99679584742466,0.383333333333333,"Visual",3.22222222222222,4.11319322067512,0.21875,"Hand_arm",3.22222222222222,4.58682521369031,0.185897435897436,"Hand_arm"
"ego","小我",0.777777777777778,0,1.77777777777778,3.11111111111111,0,1.44444444444444,1.27777777777778,2.83333333333333,2.05555555555556,1.05555555555556,2.77777777777778,0.427792631946499,0,0.548318880553316,0.582983088130138,0,0.615698763455199,0.826442094733631,0.923548145182799,0.639137490706142,0.53930480546961,0.646761666763555,18,18,3.11111111111111,3.39744223755698,0.4375,"Interoceptive",2.83333333333333,3.82874196490972,0.177777777777778,"Hand_arm",3.11111111111111,4.56837007124688,0.181818181818182,"Interoceptive"
"fiction","小说",1.63333333333333,0,0.766666666666667,0.7,0,3.36666666666667,0.733333333333333,2.1,2.16666666666667,0.566666666666667,1.6,0.764890496257058,0,0.568320777155935,0.466091599699399,0,0.850287307765514,0.639683829949492,0.922889017125588,0.874281314047117,0.626062315579292,0.674664667663206,30,30,3.36666666666667,3.51180493626501,0.520618556701031,"Visual",2.16666666666667,2.88868478724601,0.223255813953488,"Head",3.36666666666667,4.0699151385962,0.246943765281174,"Visual"
"acrimonious","尖酸",0,0,1.61111111111111,1.05555555555556,0,1,0.555555555555556,2.11111111111111,1.61111111111111,1.94444444444444,1.55555555555556,0,0,0.697802339187225,0.639137490706142,0,0.594088525786005,0.511309992564914,1.02261998512983,0.916443823180533,1.66175747583597,0.983524408155643,18,18,1.61111111111111,1.85256762454043,0.439393939393939,"Haptic",2.11111111111111,2.91925025130622,0.2,"Hand_arm",2.11111111111111,3.14933015548875,0.184466019417476,"Hand_arm"
"situation","局势",1.26315789473684,0,1.21052631578947,2.05263157894737,0,2.26315789473684,1.42105263157895,2.78947368421053,2.31578947368421,1.10526315789474,2.68421052631579,0.561951486949016,0,0.630603535284611,0.779863535820802,0,0.65337629647495,0.768533196975772,1.03166248617468,0.749268649265355,0.65783625471062,0.671038298207203,19,19,2.26315789473684,2.88567267682525,0.333333333333333,"Visual",2.78947368421053,3.86383866757455,0.163265306122449,"Hand_arm",2.78947368421053,4.33941611719466,0.163076923076923,"Hand_arm"
"outside","局外",0.3,0,0.75,1.25,0,1.7,1.3,2.55,2,0.45,1.7,0.571240570577479,0,0.444261658319319,0.786397515657049,0,0.923380516876639,0.801314709186032,0.998683343734455,1.02597835208515,0.51041778553404,0.864504725870618,20,20,1.7,1.9412051887215,0.425,"Visual",2.55,3.16759283466438,0.2625,"Hand_arm",2.55,3.39403510080747,0.2125,"Hand_arm"
"butt","屁股",0.08,0,3.8,2.16,0,1.12,1.64,0.52,0.16,0.12,3.64,0.276887462097269,0,0.645497224367903,0.8,0,0.6,1.18602979164381,0.509901951359279,0.374165738677394,0.33166247903554,0.810349718742881,25,25,3.8,4.04847549185436,0.53072625698324,"Haptic",3.64,3.75122140953988,0.578947368421053,"Torso",3.8,4.92062741244096,0.287009063444109,"Haptic"
"(evil) intentions","居心",0,0,0.526315789473684,1.63157894736842,0,0.526315789473684,0.842105263157895,2.15789473684211,2.05263157894737,1.05263157894737,2.78947368421053,0,0,0.512989176042577,0.597264720370147,0,0.696692268479466,0.688247201611685,0.764719112901873,0.779863535820802,1.02597835208515,0.976328005472037,19,19,1.63157894736842,1.66730273303528,0.607843137254902,"Interoceptive",2.78947368421053,3.48058573443502,0.218934911242604,"Torso",2.78947368421053,3.60371037780697,0.240909090909091,"Torso"
"screen","屏幕",0.411764705882353,0,1.05882352941176,0.176470588235294,0,4.05882352941176,0.529411764705882,1.47058823529412,1.05882352941176,0.294117647058823,1.17647058823529,0.507299656195892,0,0.747545001596402,0.392952623996688,0,0.242535625036333,0.624264272846798,1.06757008311068,1.02899151085505,0.469668218313862,0.808957208204416,17,17,4.05882352941176,4.08420695355207,0.711340206185567,"Visual",1.47058823529412,1.83407813510658,0.25974025974026,"Hand_arm",4.05882352941176,4.20394887057356,0.396551724137931,"Visual"
"exhibits","展品",0.304347826086957,0,1.47826086956522,0.695652173913043,0.0434782608695652,3.39130434782609,1.08695652173913,2.73913043478261,1.21739130434783,0.521739130434783,1.34782608695652,0.470471968896965,0,0.66534783913046,0.558795995356872,0.208514414057075,0.94094393779393,0.848155403763253,0.864312196560091,0.671262158456362,0.790256875233462,0.884651736929383,23,23,3.39130434782609,3.49246007207708,0.573529411764706,"Visual",2.73913043478261,2.97121403850459,0.320754716981132,"Hand_arm",3.39130434782609,4.09816926041674,0.264406779661017,"Visual"
"exhibition","展览",1.21428571428571,0,1.57142857142857,0.642857142857143,0,3.71428571428571,1,3,1.35714285714286,0.285714285714286,1.64285714285714,0.578934223521839,0,0.646206172658864,0.633323693776651,0,0.726273039202563,0.784464540552736,0.784464540552736,0.928782731664065,0.468807230938495,0.744946343668492,14,14,3.71428571428571,3.85251584431863,0.52,"Visual",3,3.269726090788,0.372549019607843,"Hand_arm",3.71428571428571,4.51657375562004,0.257425742574257,"Visual"
"attributes","属性",1,0.117647058823529,2.11764705882353,1.64705882352941,0.176470588235294,3.23529411764706,1.76470588235294,3.82352941176471,2.29411764705882,1.29411764705882,2.17647058823529,0.5,0.332105582077536,0.781213234429025,0.701888209634219,0.392952623996688,0.903424856082804,0.970142500145332,0.528594139870925,0.685994340570035,0.587867532097256,0.63593377383646,17,17,3.23529411764706,3.65521729525165,0.375886524822695,"Visual",3.82352941176471,4.41305408935868,0.22279792746114,"Hand_arm",3.82352941176471,5.12714449805152,0.188622754491018,"Hand_arm"
"years","岁月",0.588235294117647,0,0.88235294117647,2.17647058823529,0,2.17647058823529,1.94117647058824,2.05882352941176,2.94117647058824,0.88235294117647,3.17647058823529,0.507299656195892,0,0.332105582077536,0.727606875108999,0,0.808957208204416,0.555718930226211,0.826936230559385,1.02899151085505,0.696630546019236,0.808957208204416,17,17,2.17647058823529,2.78110071458519,0.373737373737374,"Interoceptive",3.17647058823529,4.20252412199023,0.20855614973262,"Torso",3.17647058823529,4.57459433587395,0.188811188811189,"Torso"
